DATE,SPASTT01USM657N
1979-11-01,-0.419673062078405
1979-12-01,4.61032329508205
1980-01-01,3.46456970303141
1980-02-01,3.39785344189489
1980-03-01,-9.88656723256054
1980-04-01,-1.77682577974114
1980-05-01,4.98269204987547
1980-06-01,6.59140303842718
1980-07-01,4.7874515449941
1980-08-01,3.37442637443247
1980-09-01,3.16724917235419
1980-10-01,2.80647897941964
1980-11-01,3.96029685692978
1980-12-01,-1.86661293250554
1981-01-01,-0.578473865516026
1981-02-01,-3.57743981853561
1981-03-01,3.99888419831017
1981-04-01,1.50310840899532
1981-05-01,-1.70447428532146
1981-06-01,0.672532467129916
1981-07-01,-2.36707931509957
1981-08-01,0.354436841347451
1981-09-01,-9.13502080686868
1981-10-01,1.51135406489717
1981-11-01,3.01168433669584
1981-12-01,0.438432298539236
1982-01-01,-5.42761627452203
1982-02-01,-2.56936377866785
1982-03-01,-3.47868616937964
1982-04-01,4.85827361466328
1982-05-01,0.151339855801792
1982-06-01,-5.91640098231177
1982-07-01,-0.440100721457058
1982-08-01,0.141708088067948
1982-09-01,11.5985914861033
1982-10-01,8.39776883254154
1982-11-01,4.78808353255312
1982-12-01,0.68803073504229
1983-01-01,3.68160763571587
1983-02-01,1.78597787644567
1983-03-01,3.26416924347379
1983-04-01,3.54565285697947
1983-05-01,4.4169227340787
1983-06-01,1.92005073845255
1983-07-01,0.329277981454079
1983-08-01,-2.87434696134971
1983-09-01,2.91330514950485
1983-10-01,0.0875562851546475
1983-11-01,-1.4204284220643
1983-12-01,-0.511152876789181
1984-01-01,1.4010906591256
1984-02-01,-5.86779664384342
1984-03-01,0.0633648132732359
1984-04-01,0.00552395619546542
1984-05-01,-0.656894523966614
1984-06-01,-1.98295197295197
1984-07-01,-1.34717006585625
1984-08-01,8.03102781026345
1984-09-01,1.69697064071239
1984-10-01,-0.624542621132104
1984-11-01,0.871705327928686
1984-12-01,-1.22136517171998
1985-01-01,4.60830159524746
1985-02-01,5.6685604928348
1985-03-01,-0.7725323272013
1985-04-01,0.710708047115956
1985-05-01,2.23797854713098
1985-06-01,2.36923331161966
1985-07-01,1.92200266098208
1985-08-01,-2.28970800013554
1985-09-01,-2.26327172414181
1985-10-01,0.894256181727315
1985-11-01,5.913387583487
1985-12-01,4.73410459899732
1986-01-01,0.69379589126591
1986-02-01,5.21979525703029
1986-03-01,5.96408478330264
1986-04-01,2.46700616195599
1986-05-01,0.0684040207790726
1986-06-01,2.51158058756877
1986-07-01,-1.77327300668061
1986-08-01,1.87792561824793
1986-09-01,-2.7335027638171
1986-10-01,-0.235595858441731
1986-11-01,3.00072793654305
1986-12-01,0.905032823484722
1987-01-01,6.37086506839712
1987-02-01,5.99505516786021
1987-03-01,3.86861034474175
1987-04-01,-1.536315087593
1987-05-01,-0.533134722396644
1987-06-01,4.03408923442896
1987-07-01,2.7746829826225
1987-08-01,5.68026365605111
1987-09-01,-3.12240054544658
1987-10-01,-11.9393149503822
1987-11-01,-12.6769363375499
1987-12-01,-1.69647775415513
1988-01-01,4.19870995648632
1988-02-01,3.26467221724646
1988-03-01,3.26858648500887
1988-04-01,-0.947549854801765
1988-05-01,-2.33537418844587
1988-06-01,5.33417041522008
1988-07-01,-0.397161469175997
1988-08-01,-1.88334930103733
1988-09-01,1.48812139759218
1988-10-01,3.22709450866858
1988-11-01,-2.35895671909111
1988-12-01,1.75254522135489
1989-01-01,3.25347563989444
1989-02-01,2.9139970710833
1989-03-01,-0.289004520220683
1989-04-01,2.89526711999141
1989-05-01,3.50145764324594
1989-06-01,3.11757024268924
1989-07-01,2.40268600678421
1989-08-01,4.23060303997956
1989-09-01,0.0295346179155346
1989-10-01,-0.260638098729019
1989-11-01,-2.09707312720156
1989-12-01,2.21045505924925
1990-01-01,-2.66696749621877
1990-02-01,-2.63317634541471
1990-03-01,2.0369916255079
1990-04-01,-0.349269318911734
1990-05-01,3.08912972311283
1990-06-01,2.78545287661879
1990-07-01,-0.0121588830299825
1990-08-01,-7.73325056161207
1990-09-01,-4.53203371083582
1990-10-01,-2.98598627989481
1990-11-01,2.47819872160798
1990-12-01,4.2698305274202
1991-01-01,-0.903027679223422
1991-02-01,11.127786375343
1991-03-01,2.94195247703653
1991-04-01,2.03731812518062
1991-05-01,-0.375322322897433
1991-06-01,0.184689075714735
1991-07-01,0.471417668601506
1991-08-01,2.41966659501371
1991-09-01,-0.366902053686602
1991-10-01,0.25876194302766
1991-11-01,0.0708520305794084
1991-12-01,0.475243752031722
1992-01-01,7.03558128765539
1992-02-01,-0.532563315346826
1992-03-01,-1.27422998269316
1992-04-01,-0.294344245122286
1992-05-01,1.80740420846901
1992-06-01,-1.7194229568312
1992-07-01,1.55461279788736
1992-08-01,0.833720971795076
1992-09-01,0.0254468709859041
1992-10-01,-1.37274475945137
1992-11-01,2.58535562699457
1992-12-01,2.84988058324119
1993-01-01,0.082278940967322
1993-02-01,1.56064781465642
1993-03-01,1.9336762987085
1993-04-01,-1.36885368533895
1993-05-01,0.529209720221929
1993-06-01,0.466678763124388
1993-07-01,0.277852290436686
1993-08-01,1.64579760046368
1993-09-01,1.16302587831619
1993-10-01,1.04703261050222
1993-11-01,-0.621433772682801
1993-12-01,0.70261524454019
1994-01-01,1.69902358760666
1994-02-01,-0.0536117616900991
1994-03-01,-1.77216540590631
1994-04-01,-3.63458213135316
1994-05-01,0.64228743133166
1994-06-01,0.660112518223581
1994-07-01,-0.763154787402872
1994-08-01,2.72422666146931
1994-09-01,0.593889291633014
1994-10-01,-0.926630234862626
1994-11-01,-1.07288112911409
1994-12-01,-1.5158012324586
1995-01-01,1.97500733012274
1995-02-01,3.27328530143546
1995-03-01,1.88873839006292
1995-04-01,2.83542126223727
1995-05-01,2.70823169735777
1995-06-01,2.73804093317021
1995-07-01,2.98928551167948
1995-08-01,0.627208164847296
1995-09-01,3.45292201268117
1995-10-01,0.441005918214427
1995-11-01,1.8606735969763
1995-12-01,3.24925450395481
1996-01-01,0.404654293232755
1996-02-01,5.23496566243744
1996-03-01,0.0797827012103514
1996-04-01,0.222037261754225
1996-05-01,2.11193534376232
1996-06-01,0.979041998781311
1996-07-01,-3.57175737269978
1996-08-01,2.62517672349265
1996-09-01,1.79781694038262
1996-10-01,3.48353763993322
1996-11-01,4.07340347815871
1996-12-01,0.735252245732043
1997-01-01,3.0572849266151
1997-02-01,3.71219063957784
1997-03-01,-0.441950836187395
1997-04-01,-3.7709324577282
1997-05-01,8.07026786982225
1997-06-01,5.46971645552211
1997-07-01,5.22171539778689
1997-08-01,0.12433356582714
1997-09-01,1.70494648274697
1997-10-01,1.94071952071934
1997-11-01,-1.43486859338484
1997-12-01,2.55498090884869
1998-01-01,-0.104109041808675
1998-02-01,5.55868406350868
1998-03-01,5.36351470436206
1998-04-01,3.09526859876257
1998-05-01,-0.620935216213319
1998-06-01,-0.819203891076136
1998-07-01,2.9193403073677
1998-08-01,-8.05391517461495
1998-09-01,-6.04660091409771
1998-10-01,0.97279258456863
1998-11-01,10.3170009598699
1998-12-01,2.07479502447236
1999-01-01,3.37988994982763
1999-02-01,-1.13029220371826
1999-03-01,2.54606953829045
1999-04-01,3.98564607742659
1999-05-01,1.25258157525115
1999-06-01,-0.95771691659605
1999-07-01,3.06625295931923
1999-08-01,-4.28562984416161
1999-09-01,-2.11811498802771
1999-10-01,-1.45221318640145
1999-11-01,5.87246298255811
1999-12-01,0.62293262046848
2000-01-01,-0.526489614543553
2000-02-01,-4.68003706606042
2000-03-01,2.83829827138882
2000-04-01,3.88400863248122
2000-05-01,-1.06197771587742
2000-06-01,1.56814441419712
2000-07-01,0.539976298694679
2000-08-01,1.99322029971432
2000-09-01,0.212534570586443
2000-10-01,-3.14966430687408
2000-11-01,-0.124630460445196
2000-12-01,-0.0877309895440417
2001-01-01,0.83762112083498
2001-02-01,-0.387129225276352
2001-03-01,-6.88201324828047
2001-04-01,0.558094485819584
2001-05-01,6.2209234365868
2001-06-01,-2.12518707632714
2001-07-01,-2.68268331294524
2001-08-01,-1.53459619416447
2001-09-01,-8.80351815318858
2001-10-01,0.859455815222134
2001-11-01,3.49986478143067
2001-12-01,1.29939491942666
2002-01-01,-0.193212106660862
2002-02-01,-2.09954000942737
2002-03-01,5.45878969904351
2002-04-01,-2.18894444514414
2002-05-01,-2.00213105677239
2002-06-01,-5.46293087448612
2002-07-01,-10.4842352516036
2002-08-01,0.935482744030962
2002-09-01,-3.99240859743646
2002-10-01,-2.60945846076199
2002-11-01,5.12040635860736
2002-12-01,-0.730873742343529
2003-01-01,-0.368127417806882
2003-02-01,-6.28069585513238
2003-03-01,-0.293998463525623
2003-04-01,5.3886486360625
2003-05-01,5.86571756822984
2003-06-01,5.93097821962509
2003-07-01,-0.284593107079701
2003-08-01,0.239783602034643
2003-09-01,2.93036748750642
2003-10-01,2.6108860614058
2003-11-01,1.67939345716859
2003-12-01,4.25319268926715
2004-01-01,5.04922146699336
2004-02-01,1.50980075505274
2004-03-01,-1.32270129433518
2004-04-01,0.433780752119859
2004-05-01,-3.42921007319101
2004-06-01,2.69161950373461
2004-07-01,-1.53501504931686
2004-08-01,-1.47519754340528
2004-09-01,3.10381357599685
2004-10-01,0.903357399454367
2004-11-01,4.96506374467028
2004-12-01,2.88756625387577
2005-01-01,-1.12586075248856
2005-02-01,2.64804195378113
2005-03-01,0.344552930149337
2005-04-01,-2.62975074045999
2005-05-01,0.285109996227725
2005-06-01,1.98375633087495
2005-07-01,1.98136196359697
2005-08-01,1.36188957776548
2005-09-01,1.32474846083017
2005-10-01,-2.75426467213397
2005-11-01,2.97942692686924
2005-12-01,2.59189164628582
2006-01-01,2.65696669067269
2006-02-01,0.632137336994855
2006-03-01,1.57954973326226
2006-04-01,2.08922065879325
2006-05-01,0.0412216960331194
2006-06-01,-4.34769589006966
2006-07-01,1.56444295286886
2006-08-01,2.27309716269731
2006-09-01,1.09585672125458
2006-10-01,3.16285426042658
2006-11-01,2.4216825549849
2006-12-01,2.57016808287559
2007-01-01,0.492394567044885
2007-02-01,2.37994347962717
2007-03-01,-2.45744811691542
2007-04-01,4.70639444683831
2007-05-01,2.88466170042994
2007-06-01,0.729545153837547
2007-07-01,0.91532972684597
2007-08-01,-5.47810928984727
2007-09-01,3.47557952807282
2007-10-01,4.00028663414736
2007-11-01,-4.26642728056604
2007-12-01,0.870049805261852
2008-01-01,-6.48784465623567
2008-02-01,-1.48092273716728
2008-03-01,-2.92913925969363
2008-04-01,4.56709534833092
2008-05-01,2.72277389607699
2008-06-01,-4.53018870126879
2008-07-01,-6.30478927905729
2008-08-01,-0.801093273450014
2008-09-01,-5.42177895769058
2008-10-01,-22.4866667846784
2008-11-01,-9.81617808981158
2008-12-01,-0.083022526417085
2009-01-01,-0.692248231816262
2009-02-01,-7.77645516871772
2009-03-01,-6.31464720637096
2009-04-01,12.667414952782
2009-05-01,9.01440417069279
2009-06-01,2.81954822640212
2009-07-01,0.500865404534847
2009-08-01,9.3350311356103
2009-09-01,3.85393132010984
2009-10-01,2.27928194347252
2009-11-01,1.43579980962877
2009-12-01,1.19463894133484
2010-01-01,1.21776744030389
2010-02-01,-4.19471940374587
2010-03-01,5.68996731457527
2010-04-01,3.46278704628387
2010-05-01,-7.95200654360584
2010-06-01,-3.31329905552691
2010-07-01,0.437220642015455
2010-08-01,1.83821906804719
2010-09-01,3.21772130321037
2010-10-01,4.71824470995922
2010-11-01,1.66957358513261
2010-12-01,3.0784520189771
2011-01-01,3.26465805834528
2011-02-01,3.35632882315457
2011-03-01,-1.12593962726774
2011-04-01,2.37976115377086
2011-05-01,-0.692186928243466
2011-06-01,-3.6175897949141
2011-07-01,2.27804422651693
2011-08-01,-11.4676316071879
2011-09-01,-3.212859063218
2011-10-01,2.09077080463295
2011-11-01,1.0232872275174
2011-12-01,1.05467241710998
2012-01-01,4.24527346592696
2012-02-01,4.56507041815718
2012-03-01,1.15501474579148
2012-04-01,-1.49129273124895
2012-05-01,-4.2139478803473
2012-06-01,-1.95342813465976
2012-07-01,2.87939370596699
2012-08-01,3.07103085568432
2012-09-01,3.18123437435641
2012-10-01,0.24145531262172
2012-11-01,-1.8995957279913
2012-12-01,2.96662972116189
2013-01-01,4.5076311938114
2013-02-01,1.7288269286829
2013-03-01,1.60460197914769
2013-04-01,0.560079720667975
2013-05-01,3.82987194532464
2013-06-01,-2.50338173155248
2013-07-01,2.66403016047195
2013-08-01,0.500989491285078
2013-09-01,1.31772921791287
2013-10-01,2.27826867793692
2013-11-01,2.69190396494662
2013-12-01,0.466855995012822
2014-01-01,0.937252538146058
2014-02-01,-0.643720287581083
2014-03-01,2.27817569166796
2014-04-01,0.941403309314952
2014-05-01,1.29163226245875
2014-06-01,2.41349128385829
2014-07-01,0.728011334198383
2014-08-01,-1.31130945227978
2014-09-01,0.846647725176198
2014-10-01,-4.21517025881389
2014-11-01,4.27040587812292
2014-12-01,-0.864126522410501
2015-01-01,-1.27981862846089
2015-02-01,2.69435860770416
2015-03-01,-0.507765476503987
2015-04-01,1.55992251221622
2015-05-01,0.53732990865933
2015-06-01,-1.19109344136121
2015-07-01,-1.42433563081482
2015-08-01,-3.00283567890058
2015-09-01,-5.49068459801634
2015-10-01,3.7288496585203
2015-11-01,0.993133105405391
2015-12-01,-2.15748064721544
2016-01-01,-6.64113690116217
2016-02-01,-1.08378976809229
2016-03-01,6.74752273479888
2016-04-01,2.80529480253862
2016-05-01,-0.000967160079479629
2016-06-01,0.710482665905814
2016-07-01,2.53742709770851
2016-08-01,1.04878370873074
2016-09-01,-0.809334597571068
2016-10-01,-1.17559772710922
2016-11-01,0.81004313548248
2016-12-01,3.99525401790529
2017-01-01,1.13622322574477
2017-02-01,1.8575674694723
2017-03-01,0.769837566287199
2017-04-01,-0.485759116997479
2017-05-01,1.03807346137694
2017-06-01,1.41918859810193
2017-07-01,1.14492142403756
2017-08-01,-0.208736436975174
2017-09-01,1.72082403042213
2017-10-01,2.45466789372398
2017-11-01,0.27352302023845
2017-12-01,2.67033815613468
2018-01-01,4.36672496414429
2018-02-01,-3.82640657755972
2018-03-01,-1.17783903728688
2018-04-01,-0.576228759248211
2018-05-01,0.768476584718694
2018-06-01,0.250563669297125
2018-07-01,0.783847962240102
2018-08-01,1.4657083329742
2018-09-01,0.807753818876269
2018-10-01,-3.9609808113779
2018-11-01,-1.60883527345414
2018-12-01,-5.86356900347944
2019-01-01,2.21683891619295
2019-02-01,5.44886241569743
2019-03-01,0.903868586312146
2019-04-01,2.32902299646931
2019-05-01,-1.97903504244602
2019-06-01,1.2904463395515
2019-07-01,2.70988326872509
2019-08-01,-4.16916750955505
2019-09-01,2.93773912382496
2019-10-01,-0.33506506692839
2019-11-01,3.73800831989133
2019-12-01,2.09177285114531
2020-01-01,1.85565342480429
2020-02-01,-1.68948624994009
2020-03-01,-21.9401363376026
2020-04-01,1.3399066950584
2020-05-01,3.7832203601893
