"Total debt service (% of exports of goods, services and primary income)"
"HDI Rank (2018)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"170","Afghanistan","..","","..","","..","","..","","0.4","","0.3","","0.6","","1.6","","1.9","","2.9","","4.0","","4.0",""
"69","Albania","..","","2.8","","4.5","","6.2","","10.3","","11.8","","14.2","","13.6","","17.2","","30.9","","14.5","","10.4",""
"82","Algeria","65.1","","..","","..","","11.9","","1.0","","0.8","","1.1","","0.7","","0.4","","1.7","","1.0","","0.6",""
"149","Angola","8.1","","12.1","","20.9","","10.8","","4.5","","4.2","","5.9","","7.0","","10.5","","15.6","","25.1","","13.4",""
"81","Armenia","..","","3.2","","8.7","","7.3","","29.7","","24.6","","29.2","","46.4","","31.7","","38.7","","34.1","","27.0",""
"87","Azerbaijan","..","","1.3","","6.4","","2.9","","1.4","","2.9","","3.4","","5.2","","5.5","","9.0","","9.6","","10.7",""
"135","Bangladesh","34.2","","16.0","","10.6","","7.2","","5.2","","6.0","","5.9","","6.0","","6.0","","4.7","","4.7","","5.5",""
"50","Belarus","..","","3.4","","5.5","","4.0","","5.9","","6.9","","9.5","","10.4","","12.1","","14.9","","20.3","","11.8",""
"103","Belize","7.2","","12.2","","17.9","","36.8","","15.2","","13.8","","14.9","","12.7","","8.4","","9.1","","10.1","","9.7",""
"163","Benin","9.9","","7.5","","13.6","","6.0","","3.3","","4.0","","4.3","","3.1","","2.5","","3.6","","4.2","","4.2",""
"134","Bhutan","..","","..","","..","","..","","14.4","","11.2","","17.5","","11.5","","12.2","","17.2","","16.6","","10.5",""
"114","Bolivia (Plurinational State of)","39.4","","30.0","","39.8","","15.7","","9.5","","4.8","","5.2","","4.3","","7.0","","9.9","","9.3","","10.5",""
"75","Bosnia and Herzegovina","..","","..","","14.2","","7.3","","10.0","","12.2","","17.1","","16.0","","21.3","","12.2","","18.6","","15.6",""
"94","Botswana","4.3","","3.1","","2.0","","0.9","","1.4","","1.0","","0.8","","2.1","","0.7","","3.3","","2.0","","2.5",""
"79","Brazil","22.6","","38.6","","87.0","","46.2","","18.4","","18.7","","15.7","","28.1","","22.5","","38.1","","51.2","","36.2",""
"52","Bulgaria","19.4","","16.5","","17.5","","25.3","","16.1","","12.8","","13.9","","16.7","","14.0","","28.6","","23.0","","21.3",""
"182","Burkina Faso","9.4","","..","","19.0","","7.9","","2.5","","2.3","","2.1","","2.4","","2.7","","3.8","","3.5","","3.7",""
"185","Burundi","43.4","","27.6","","40.9","","40.5","","2.4","","4.2","","8.9","","13.8","","13.9","","13.9","","16.0","","14.4",""
"126","Cabo Verde","9.1","","11.2","","11.1","","9.6","","5.6","","4.9","","4.6","","4.6","","4.8","","6.3","","5.9","","5.9",""
"146","Cambodia","..","","0.7","","0.7","","0.7","","1.1","","4.0","","6.0","","5.7","","5.4","","4.9","","5.4","","3.9",""
"150","Cameroon","20.5","","21.0","","20.8","","19.1","","3.6","","4.3","","3.1","","3.3","","6.1","","7.3","","14.4","","10.7",""
"188","Central African Republic","13.2","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"187","Chad","4.3","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"85","China","11.7","","9.9","","13.1","","3.4","","3.0","","2.9","","3.1","","3.0","","3.0","","4.9","","6.8","","7.6",""
"79","Colombia","43.1","","33.8","","30.6","","39.8","","20.6","","15.4","","21.3","","14.1","","22.0","","28.1","","33.3","","41.6",""
"156","Comoros","2.9","","2.0","","..","","6.8","","4.7","","3.8","","13.2","","0.5","","0.6","","7.3","","4.4","","1.9",""
"138","Congo","34.6","","13.5","","1.7","","2.3","","1.6","","1.2","","1.6","","3.2","","3.2","","4.4","","3.2","","..",""
"179","Congo (Democratic Republic of the)","..","","..","","..","","7.9","","3.1","","2.5","","3.1","","3.3","","3.2","","3.7","","4.8","","3.0",""
"68","Costa Rica","24.5","","17.2","","9.5","","9.2","","7.8","","11.3","","14.8","","20.5","","20.5","","15.8","","14.9","","14.8",""
"165","Côte d'Ivoire","35.4","","23.1","","22.7","","3.5","","5.9","","5.3","","5.4","","8.0","","7.2","","6.4","","13.0","","17.6",""
"171","Djibouti","..","","5.0","","6.9","","5.6","","7.9","","8.7","","8.6","","8.0","","7.1","","7.1","","10.0","","11.1",""
"98","Dominica","6.6","","6.3","","7.4","","12.9","","9.2","","9.1","","12.6","","11.3","","7.3","","8.7","","10.0","","11.7",""
"89","Dominican Republic","12.5","","10.8","","8.5","","9.1","","11.2","","10.8","","16.5","","17.3","","18.4","","29.8","","18.6","","15.6",""
"85","Ecuador","33.2","","30.8","","35.5","","37.1","","9.1","","9.6","","9.9","","11.3","","13.8","","23.2","","26.9","","29.3",""
"116","Egypt","28.6","","16.0","","9.8","","7.1","","6.1","","7.8","","6.5","","7.6","","12.6","","10.0","","19.2","","15.1",""
"124","El Salvador","21.7","","17.9","","14.2","","24.9","","22.1","","22.2","","19.1","","17.4","","19.3","","18.6","","20.0","","20.2",""
"182","Eritrea","..","","0.1","","4.3","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
