"Share of employment in nonagriculture, female (% of total employment in nonagriculture)"
"HDI Rank (2018)","Country","1991","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"170","Afghanistan","19.9","","17.4","","17.0","","18.2","","20.7","","22.2","","23.9","","24.1","","24.4","","24.6","","25.0","","25.3","","25.5",""
"69","Albania","32.0","","33.2","","31.0","","32.0","","33.8","","35.3","","34.6","","36.0","","36.7","","37.4","","38.4","","39.6","","39.4",""
"82","Algeria","15.1","","15.0","","15.1","","16.3","","16.6","","17.8","","19.0","","19.2","","18.5","","18.2","","17.4","","17.1","","17.2",""
"149","Angola","41.0","","40.8","","41.4","","42.2","","42.9","","42.9","","42.9","","43.1","","43.2","","43.4","","43.5","","43.5","","43.6",""
"48","Argentina","38.6","","39.1","","41.4","","40.5","","40.6","","40.5","","40.5","","40.5","","40.4","","40.7","","41.0","","41.4","","41.2",""
"81","Armenia","38.5","","38.9","","40.0","","40.6","","38.1","","41.3","","41.7","","40.3","","41.8","","42.8","","43.8","","43.8","","43.6",""
"6","Australia","42.4","","43.5","","44.4","","45.1","","45.4","","45.6","","45.8","","46.0","","46.1","","46.2","","46.6","","46.7","","46.8",""
"20","Austria","40.6","","42.6","","43.4","","45.1","","46.3","","46.5","","46.7","","46.8","","46.9","","47.0","","47.2","","47.0","","46.9",""
"87","Azerbaijan","40.1","","41.5","","42.1","","49.1","","43.1","","43.7","","43.6","","43.4","","43.9","","44.2","","44.0","","43.9","","44.0",""
"60","Bahamas","47.2","","47.2","","48.6","","49.1","","48.9","","48.3","","48.6","","48.6","","47.9","","47.2","","47.0","","47.0","","47.1",""
"45","Bahrain","17.7","","18.8","","21.2","","20.8","","20.8","","20.7","","20.9","","21.2","","21.3","","21.4","","21.2","","20.7","","20.2",""
"135","Bangladesh","6.3","","9.6","","13.7","","14.0","","16.9","","17.0","","17.1","","17.1","","17.4","","17.7","","18.0","","20.1","","20.2",""
"56","Barbados","46.5","","46.8","","47.6","","48.1","","50.0","","49.2","","49.2","","50.0","","50.4","","51.2","","50.0","","50.7","","50.0",""
"50","Belarus","50.9","","52.2","","52.0","","52.2","","52.3","","52.3","","52.3","","52.2","","52.2","","52.3","","52.3","","52.5","","52.4",""
"17","Belgium","38.5","","40.3","","42.5","","43.7","","45.2","","45.4","","45.6","","46.0","","46.5","","46.6","","46.3","","46.1","","46.0",""
"103","Belize","34.1","","36.4","","39.0","","40.0","","41.6","","42.3","","42.1","","42.5","","41.4","","41.8","","42.7","","42.6","","42.9",""
"163","Benin","48.8","","49.6","","52.4","","54.6","","56.2","","55.5","","55.5","","55.5","","55.5","","55.5","","55.5","","55.6","","55.6",""
"134","Bhutan","26.2","","28.8","","28.9","","31.5","","35.5","","32.4","","35.0","","31.4","","29.6","","32.1","","31.7","","31.9","","32.2",""
"114","Bolivia (Plurinational State of)","40.1","","41.1","","43.2","","42.5","","42.8","","42.6","","42.3","","42.5","","42.3","","40.3","","42.1","","41.6","","41.5",""
"75","Bosnia and Herzegovina","37.6","","37.4","","37.3","","37.2","","37.7","","37.9","","37.7","","38.3","","37.1","","37.3","","36.2","","37.7","","37.4",""
"94","Botswana","39.9","","41.8","","43.7","","47.4","","46.2","","46.0","","46.5","","46.9","","47.1","","47.3","","47.3","","47.5","","47.7",""
"79","Brazil","38.2","","40.7","","41.6","","43.4","","43.4","","43.1","","44.1","","44.1","","44.2","","44.4","","44.5","","44.9","","44.9",""
"43","Brunei Darussalam","32.1","","35.0","","39.7","","40.2","","41.2","","41.4","","41.3","","41.7","","42.4","","42.7","","43.2","","43.5","","43.4",""
"52","Bulgaria","50.0","","49.4","","47.5","","47.2","","47.3","","48.1","","48.5","","48.4","","48.3","","48.2","","47.9","","47.8","","47.9",""
"182","Burkina Faso","64.5","","63.7","","60.8","","56.4","","51.9","","51.0","","50.1","","49.3","","48.6","","48.6","","48.7","","48.7","","48.5",""
"185","Burundi","23.4","","23.2","","22.5","","23.0","","23.7","","24.2","","24.1","","24.2","","24.9","","24.5","","24.5","","24.3","","24.1",""
"126","Cabo Verde","42.0","","43.8","","46.5","","47.1","","47.3","","47.7","","48.3","","48.9","","49.2","","49.7","","50.0","","50.3","","50.2",""
"146","Cambodia","47.6","","47.7","","49.1","","50.6","","50.8","","50.4","","50.0","","49.6","","49.2","","48.7","","48.6","","48.5","","48.5",""
"150","Cameroon","43.8","","43.9","","44.0","","41.5","","40.1","","40.4","","40.8","","41.1","","41.5","","41.6","","41.7","","41.8","","41.8",""
"13","Canada","45.2","","45.6","","46.2","","46.9","","47.9","","47.7","","47.8","","47.9","","47.7","","47.6","","47.9","","47.8","","47.7",""
"188","Central African Republic","41.3","","41.4","","41.7","","41.6","","41.8","","41.8","","41.8","","41.3","","41.2","","41.4","","41.5","","41.8","","41.9",""
"187","Chad","38.6","","38.2","","37.9","","39.0","","38.7","","39.2","","39.1","","39.6","","39.8","","40.1","","39.9","","39.7","","39.9",""
"42","Chile","37.1","","36.8","","37.7","","38.6","","41.2","","41.8","","42.0","","42.4","","43.0","","42.8","","43.0","","43.1","","43.0",""
"85","China","48.6","","48.1","","48.0","","47.4","","46.4","","46.2","","46.1","","46.0","","45.9","","45.7","","45.6","","45.5","","45.4",""
"79","Colombia","46.5","","46.9","","46.0","","45.2","","46.0","","46.0","","46.1","","46.3","","46.2","","46.1","","46.1","","46.1","","46.1",""
"156","Comoros","28.6","","29.8","","31.5","","33.9","","34.7","","33.8","","35.5","","35.9","","35.0","","34.5","","36.0","","36.0","","35.9",""
"138","Congo","46.6","","46.9","","47.2","","47.1","","47.0","","47.3","","47.4","","47.3","","47.3","","47.4","","47.6","","47.8","","47.6",""
"179","Congo (Democratic Republic of the)","39.0","","36.1","","35.7","","36.0","","35.4","","35.2","","35.2","","35.4","","35.6","","36.0","","36.0","","36.1","","36.1",""
"68","Costa Rica","33.0","","34.6","","36.7","","39.2","","40.5","","39.9","","42.0","","41.9","","41.5","","41.9","","40.4","","40.6","","40.7",""
"46","Croatia","41.8","","42.3","","43.5","","43.9","","45.0","","44.7","","45.5","","46.7","","46.7","","47.0","","47.0","","46.7","","46.6",""
"72","Cuba","38.4","","38.3","","39.8","","41.4","","42.9","","43.2","","43.1","","42.8","","42.8","","42.7","","42.6","","42.4","","42.3",""
"31","Cyprus","37.9","","39.2","","40.0","","41.9","","46.0","","46.0","","45.9","","46.3","","47.6","","47.5","","46.8","","46.6","","47.0",""
"26","Czechia","45.3","","44.5","","44.3","","43.8","","43.2","","43.5","","43.7","","43.8","","43.8","","44.3","","44.6","","44.7","","44.8",""
"165","Côte d'Ivoire","36.4","","37.2","","38.3","","40.1","","42.1","","42.7","","42.9","","43.0","","44.9","","46.0","","46.9","","47.1","","47.3",""
"11","Denmark","47.4","","45.3","","47.1","","47.2","","48.4","","48.1","","48.1","","48.2","","47.9","","47.6","","47.9","","47.9","","47.9",""
