"Labour share of GDP, comprising wages and social protection transfers (%)"
"HDI Rank (2018)","Country","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"6","Australia","56.8","","54.5","","53.2","","53.3","","53.6","","53.4","","54.1","","54.5","","52.6","","52.2","","52.0",""
"20","Austria","56.0","","53.3","","54.6","","54.0","","54.5","","55.0","","55.0","","54.6","","54.7","","54.3","","54.3",""
"87","Azerbaijan","..","","..","","..","","..","","..","","18.6","","19.3","","22.1","","..","","..","","..",""
"17","Belgium","60.0","","58.7","","59.9","","60.3","","61.2","","61.7","","61.4","","60.3","","59.4","","59.4","","59.7",""
"52","Bulgaria","49.7","","46.7","","49.9","","48.2","","49.9","","54.1","","56.1","","56.2","","56.3","","59.0","","58.2",""
"13","Canada","55.9","","54.0","","55.6","","54.8","","55.6","","55.6","","54.9","","56.6","","55.5","","54.7","","55.3",""
"42","Chile","..","","..","","..","","37.2","","..","","44.7","","..","","..","","..","","..","","..",""
"79","Colombia","..","","..","","33.4","","31.7","","32.4","","32.7","","32.9","","34.1","","33.5","","..","","..",""
"46","Croatia","67.2","","63.0","","62.0","","61.0","","59.5","","57.2","","55.7","","55.3","","54.3","","52.8","","52.7",""
"31","Cyprus","51.7","","55.0","","54.6","","54.5","","54.3","","52.0","","50.7","","50.4","","50.0","","49.5","","48.9",""
"26","Czechia","45.0","","46.9","","47.8","","48.1","","48.8","","48.4","","47.4","","46.5","","47.3","","48.3","","50.7",""
"11","Denmark","53.9","","54.3","","56.4","","56.0","","55.2","","55.1","","54.9","","55.1","","55.0","","54.8","","55.9",""
"30","Estonia","49.5","","47.5","","51.7","","49.1","","49.9","","50.2","","50.9","","52.5","","53.3","","53.7","","54.4",""
"12","Finland","53.1","","53.3","","56.1","","55.9","","57.1","","56.4","","56.1","","55.6","","54.9","","52.9","","52.7",""
"26","France","55.9","","56.2","","57.5","","57.5","","58.1","","58.4","","58.5","","58.0","","58.1","","58.1","","58.3",""
"4","Germany","58.8","","56.1","","55.8","","55.6","","56.5","","56.5","","56.3","","56.2","","56.2","","56.4","","56.9",""
"32","Greece","49.5","","53.9","","54.3","","53.1","","52.2","","49.8","","49.8","","49.4","","49.3","","49.3","","49.6",""
"174","Guinea","..","","..","","14.9","","..","","..","","..","","..","","..","","..","","..","","..",""
"43","Hungary","52.6","","52.8","","49.4","","49.1","","49.2","","48.2","","47.2","","45.2","","47.1","","47.2","","48.2",""
"6","Iceland","59.9","","59.1","","49.5","","51.7","","52.5","","53.5","","53.7","","53.7","","55.2","","57.9","","58.3",""
"120","Iraq","..","","..","","25.6","","21.1","","23.4","","25.7","","26.9","","34.3","","37.7","","..","","..",""
"3","Ireland","47.2","","46.5","","50.1","","48.3","","47.4","","47.3","","45.0","","35.6","","36.2","","34.9","","34.3",""
"29","Italy","51.1","","52.1","","54.1","","53.6","","53.7","","53.4","","53.0","","52.9","","52.7","","52.2","","52.8",""
"19","Japan","62.4","","58.8","","58.5","","59.7","","59.1","","58.3","","57.9","","56.5","","57.2","","57.1","","57.9",""
"22","Korea (Republic of)","65.4","","65.6","","59.5","","59.7","","60.6","","60.7","","60.8","","60.3","","60.1","","59.5","","61.0",""
"57","Kuwait","..","","..","","28.2","","24.9","","24.2","","25.7","","28.7","","39.8","","41.4","","..","","..",""
"39","Latvia","48.7","","45.6","","48.6","","44.7","","45.3","","46.9","","48.5","","51.4","","53.4","","53.4","","53.6",""
"34","Lithuania","48.6","","49.1","","45.9","","44.0","","43.8","","44.6","","45.5","","47.7","","50.0","","49.8","","50.6",""
"21","Luxembourg","49.7","","52.2","","52.7","","51.5","","52.5","","51.9","","51.4","","51.8","","52.1","","53.7","","53.4",""
"61","Malaysia","..","","..","","..","","..","","..","","33.6","","..","","34.8","","..","","..","","..",""
"28","Malta","49.2","","49.3","","49.3","","50.6","","51.2","","50.9","","48.9","","47.3","","47.3","","46.5","","45.9",""
"76","Mexico","39.3","","39.7","","38.7","","37.7","","37.7","","38.4","","37.7","","37.6","","36.6","","35.9","","35.5",""
"107","Moldova (Republic of)","..","","..","","..","","..","","..","","..","","..","","42.5","","41.9","","..","","..",""
"92","Mongolia","..","","..","","22.6","","23.9","","26.3","","26.0","","26.3","","27.0","","27.6","","..","","..",""
"10","Netherlands","59.3","","57.0","","57.9","","58.5","","59.2","","58.9","","58.9","","57.6","","57.7","","57.4","","57.3",""
"14","New Zealand","47.8","","51.1","","52.3","","52.0","","52.3","","50.2","","50.8","","50.4","","51.3","","51.1","","52.3",""
"82","North Macedonia","59.2","","50.8","","52.5","","50.7","","50.0","","47.1","","48.1","","47.4","","44.5","","44.4","","44.0",""
"1","Norway","45.8","","44.1","","47.3","","46.7","","46.9","","47.8","","48.8","","50.8","","51.6","","50.3","","49.3",""
"82","Peru","..","","..","","..","","23.1","","23.6","","..","","..","","..","","..","","..","","..",""
"106","Philippines","..","","..","","32.2","","35.0","","35.1","","34.6","","34.9","","35.3","","35.7","","36.3","","..",""
"32","Poland","56.8","","49.7","","49.0","","47.9","","47.8","","47.7","","47.8","","47.1","","48.2","","48.3","","49.0",""
"40","Portugal","60.2","","58.7","","56.5","","55.5","","54.0","","53.7","","52.7","","51.6","","51.4","","51.7","","52.1",""
"41","Qatar","..","","..","","..","","22.4","","19.2","","..","","18.8","","18.8","","..","","..","","..",""
"49","Russian Federation","..","","..","","49.6","","43.8","","44.3","","46.2","","47.2","","46.9","","47.9","","48.1","","..",""
"..","San Marino","..","","..","","..","","..","","..","","..","","..","","..","","49.5","","..","","..",""
"63","Serbia","..","","..","","41.9","","41.5","","42.7","","41.8","","43.2","","41.7","","..","","..","","..",""
"36","Slovakia","44.6","","42.3","","44.3","","44.0","","43.9","","43.8","","44.1","","44.7","","45.5","","46.9","","47.4",""
"24","Slovenia","61.7","","60.4","","64.0","","62.8","","63.0","","62.3","","61.1","","60.6","","61.2","","61.0","","61.2",""
"25","Spain","58.4","","55.9","","57.7","","57.1","","55.6","","55.1","","55.0","","55.1","","54.5","","53.9","","53.9",""
"8","Sweden","48.0","","47.7","","48.1","","48.8","","50.3","","50.6","","50.2","","49.1","","49.1","","49.1","","49.5",""
"2","Switzerland","62.4","","62.7","","63.0","","64.0","","65.0","","65.3","","65.0","","65.4","","65.4","","65.4","","64.5",""
"59","Turkey","55.3","","44.0","","44.5","","43.2","","44.4","","43.7","","45.1","","45.6","","50.3","","47.6","","47.4",""
"88","Ukraine","..","","..","","..","","47.0","","50.2","","..","","..","","..","","36.6","","38.9","","..",""
"15","United Kingdom","56.3","","57.0","","59.7","","58.6","","58.5","","58.5","","57.5","","57.6","","57.8","","57.9","","58.2",""
"15","United States","61.6","","58.5","","56.8","","56.8","","56.7","","56.3","","56.4","","56.9","","56.8","","57.0","","56.5",""
"96","Venezuela (Bolivarian Republic of)","..","","..","","29.6","","..","","..","","..","","..","","..","","..","","..","","..",""
"150","Zimbabwe","..","","..","","37.1","","37.0","","..","","..","","50.0","","..","","..","","..","","..",""
"170","Afghanistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"149","Angola","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"69","Albania","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"36","Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"35","United Arab Emirates","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"48","Argentina","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"81","Armenia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"74","Antigua and Barbuda","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"185","Burundi","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"163","Benin","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"182","Burkina Faso","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"135","Bangladesh","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"45","Bahrain","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"60","Bahamas","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"75","Bosnia and Herzegovina","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"50","Belarus","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"103","Belize","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"114","Bolivia (Plurinational State of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"79","Brazil","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"56","Barbados","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"43","Brunei Darussalam","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"134","Bhutan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"94","Botswana","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"188","Central African Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"85","China","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"165","Côte d'Ivoire","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"150","Cameroon","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"179","Congo (Democratic Republic of the)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"138","Congo","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"156","Comoros","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"126","Cabo Verde","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"68","Costa Rica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"72","Cuba","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"171","Djibouti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Dominica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"89","Dominican Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"82","Algeria","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"85","Ecuador","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"116","Egypt","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"182","Eritrea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"173","Ethiopia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Fiji","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"135","Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"115","Gabon","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"70","Georgia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"142","Ghana","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"174","Gambia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"178","Guinea-Bissau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"144","Equatorial Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"78","Grenada","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"126","Guatemala","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"123","Guyana","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"4","Hong Kong, China (SAR)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"132","Honduras","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"169","Haiti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"111","Indonesia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"129","India","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"65","Iran (Islamic Republic of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"22","Israel","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"96","Jamaica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"102","Jordan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"50","Kazakhstan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
