"Exports and imports (% of GDP)"
"HDI Rank (2018)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"170","Afghanistan","..","","..","","..","","99.2","","81.3","","88.8","","81.6","","74.7","","67.2","","55.1","","47.7","","51.2","","..",""
"69","Albania","39.4","","47.6","","63.5","","70.9","","76.5","","81.2","","76.5","","75.9","","75.4","","71.8","","74.8","","78.2","","77.3",""
"82","Algeria","48.4","","55.2","","62.9","","71.3","","69.9","","67.5","","65.4","","63.6","","62.1","","59.7","","55.9","","56.1","","..",""
"149","Angola","..","","..","","152.5","","106.6","","104.1","","100.0","","91.8","","86.8","","79.3","","62.9","","53.4","","52.3","","..",""
"74","Antigua and Barbuda","149.3","","145.6","","116.3","","120.1","","104.4","","103.2","","102.8","","106.2","","104.5","","93.6","","88.5","","..","","..",""
"48","Argentina","15.0","","19.8","","22.6","","40.6","","35.0","","35.2","","30.5","","29.3","","28.4","","22.5","","26.1","","25.2","","30.8",""
"81","Armenia","81.3","","86.1","","73.9","","72.0","","66.1","","71.1","","76.0","","76.6","","75.6","","71.6","","75.9","","86.8","","90.4",""
"6","Australia","32.2","","37.8","","41.0","","39.3","","40.6","","41.9","","43.2","","41.2","","42.5","","41.5","","40.7","","41.7","","43.0",""
"20","Austria","71.5","","68.3","","85.4","","94.0","","99.0","","105.1","","105.2","","104.1","","103.5","","102.4","","101.0","","104.4","","105.5",""
"87","Azerbaijan","83.1","","85.9","","78.5","","115.8","","75.0","","80.5","","78.3","","74.7","","69.5","","72.6","","90.1","","90.4","","92.0",""
"60","Bahamas","110.1","","104.5","","79.6","","81.4","","78.7","","88.3","","84.3","","85.5","","87.7","","73.7","","73.5","","75.5","","..",""
"45","Bahrain","210.2","","152.5","","135.8","","148.3","","120.5","","174.2","","185.9","","191.9","","175.6","","154.1","","139.1","","142.8","","159.2",""
"135","Bangladesh","19.0","","28.2","","29.3","","34.4","","37.8","","47.4","","48.1","","46.3","","44.5","","42.1","","38.0","","35.3","","38.2",""
"56","Barbados","86.0","","90.1","","88.8","","95.7","","86.9","","86.5","","86.4","","93.5","","91.5","","79.0","","82.6","","82.8","","..",""
