"Mobile phone subscriptions (per 100 people)"
"HDI Rank (2018)","Country","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"170","Afghanistan","0.0","","4.7","","35.0","","45.8","","49.2","","52.1","","55.2","","57.3","","61.1","","65.9","","59.1",""
"69","Albania","1.0","","49.6","","91.3","","105.9","","120.1","","126.9","","116.0","","117.7","","116.7","","125.7","","94.2",""
"82","Algeria","0.3","","41.2","","91.1","","97.1","","100.4","","103.6","","111.2","","108.8","","116.0","","110.8","","121.9",""
"36","Andorra","36.0","","81.9","","77.6","","77.7","","77.5","","79.1","","83.6","","91.4","","98.5","","104.3","","107.3",""
"149","Angola","0.2","","8.3","","40.3","","49.8","","50.9","","51.1","","52.2","","49.8","","45.1","","44.7","","43.1",""
"74","Antigua and Barbuda","28.9","","105.6","","190.8","","197.2","","140.9","","125.0","","129.7","","188.1","","190.4","","192.8","","..",""
"48","Argentina","17.6","","57.0","","139.6","","147.0","","154.1","","159.6","","143.6","","143.6","","146.5","","140.9","","132.1",""
"81","Armenia","0.6","","10.7","","134.3","","111.6","","115.2","","115.5","","118.8","","118.4","","117.0","","118.5","","121.3",""
"6","Australia","45.1","","91.3","","101.6","","105.6","","106.3","","107.2","","106.2","","107.7","","109.4","","111.7","","113.6",""
"20","Austria","75.8","","105.0","","145.6","","154.1","","159.8","","155.1","","150.3","","155.2","","126.7","","123.1","","123.5",""
"87","Azerbaijan","5.2","","26.3","","100.7","","110.6","","109.3","","107.9","","111.0","","111.2","","104.7","","102.9","","103.9",""
"60","Bahamas","10.6","","70.1","","120.7","","83.1","","82.5","","78.2","","84.9","","83.2","","95.3","","92.6","","99.0",""
"45","Bahrain","31.0","","86.3","","126.3","","132.5","","163.4","","168.1","","174.3","","183.6","","210.0","","158.3","","133.3",""
"135","Bangladesh","0.2","","6.5","","46.0","","56.5","","64.4","","76.3","","82.1","","84.1","","86.1","","94.5","","97.3",""
"56","Barbados","10.5","","74.6","","124.1","","122.9","","123.1","","108.2","","107.2","","117.3","","116.2","","115.1","","122.6",""
"50","Belarus","0.5","","42.9","","109.7","","113.6","","113.4","","117.9","","120.9","","121.3","","121.1","","120.8","","122.9",""
"17","Belgium","54.7","","91.1","","111.1","","113.5","","111.1","","110.4","","113.5","","113.2","","110.5","","104.7","","103.4",""
"103","Belize","6.8","","33.8","","60.2","","67.3","","51.0","","50.5","","48.8","","58.7","","60.5","","36.0","","85.5",""
"163","Benin","0.8","","7.5","","76.9","","82.1","","86.4","","96.2","","84.2","","88.1","","81.8","","78.5","","82.4",""
"134","Bhutan","0.0","","5.5","","57.5","","69.8","","79.9","","76.6","","86.9","","92.8","","94.8","","98.0","","93.3",""
"114","Bolivia (Plurinational State of)","6.9","","26.2","","71.4","","81.8","","91.5","","98.9","","97.6","","93.5","","91.6","","97.9","","100.8",""
"75","Bosnia and Herzegovina","2.5","","42.3","","83.9","","86.6","","93.1","","98.5","","100.3","","100.4","","100.5","","102.6","","104.1",""
"94","Botswana","13.5","","31.3","","118.9","","143.9","","151.1","","157.4","","163.3","","163.9","","152.3","","147.0","","150.0",""
"79","Brazil","13.3","","46.3","","100.6","","118.7","","124.6","","134.9","","138.5","","126.1","","118.4","","105.0","","98.8",""
"43","Brunei Darussalam","28.5","","63.8","","112.0","","112.6","","117.7","","115.9","","110.3","","111.7","","124.7","","128.3","","131.9",""
"52","Bulgaria","9.2","","81.2","","137.4","","142.0","","147.0","","143.8","","130.9","","127.7","","125.5","","120.1","","118.1",""
"182","Burkina Faso","0.2","","4.7","","36.6","","47.8","","60.2","","65.8","","71.0","","79.8","","82.6","","93.5","","97.9",""
"185","Burundi","0.3","","2.1","","19.3","","21.4","","24.3","","26.6","","32.4","","49.2","","51.1","","54.7","","56.5",""
"126","Cabo Verde","4.6","","17.6","","75.5","","79.5","","84.2","","97.6","","118.4","","116.5","","113.3","","113.9","","112.2",""
"146","Cambodia","1.1","","8.0","","57.0","","94.6","","129.3","","134.9","","133.9","","134.3","","126.3","","116.0","","119.5",""
"150","Cameroon","0.7","","12.7","","42.5","","50.2","","61.0","","71.0","","75.1","","77.9","","78.2","","82.0","","69.1",""
"13","Canada","28.5","","52.9","","75.6","","77.7","","79.4","","80.3","","80.7","","82.6","","84.5","","86.3","","89.2",""
"188","Central African Republic","0.1","","2.5","","22.3","","22.5","","25.8","","30.6","","25.9","","27.7","","27.5","","25.6","","27.7",""
"187","Chad","0.1","","2.1","","24.1","","29.7","","34.4","","34.5","","38.4","","38.7","","38.4","","42.4","","45.1",""
"42","Chile","22.2","","65.3","","116.3","","129.5","","137.6","","134.7","","133.3","","129.1","","128.0","","124.6","","134.4",""
"85","China","6.6","","29.6","","62.8","","71.6","","80.3","","88.3","","91.9","","91.8","","96.5","","103.4","","115.0",""
"79","Colombia","5.7","","51.2","","98.4","","101.2","","106.5","","108.2","","117.8","","120.6","","121.8","","127.2","","129.9",""
"156","Comoros","0.0","","2.5","","24.0","","30.6","","39.2","","46.9","","50.4","","54.6","","57.1","","57.6","","59.9",""
"138","Congo","2.2","","15.4","","87.0","","88.4","","95.0","","100.8","","104.1","","107.4","","108.9","","98.9","","..",""
"179","Congo (Democratic Republic of the)","0.0","","5.0","","18.3","","23.4","","29.1","","39.6","","50.3","","49.5","","36.7","","43.5","","43.4",""
"68","Costa Rica","5.3","","25.7","","68.3","","89.6","","114.7","","150.0","","146.4","","155.4","","170.0","","178.6","","169.9",""
