"Domestic credit provided by financial sector (% of GDP)"
"146","Cambodia","..","","5.3","","6.4","","7.2","","22.7","","24.2","","33.8","","46.8","","55.7","","65.1","","71.1","","74.4","","85.7",""
"150","Cameroon","30.9","","15.8","","13.3","","12.7","","9.3","","12.1","","13.1","","14.2","","14.9","","13.9","","18.4","","16.6","","19.3",""
"13","Canada","100.6","","111.0","","111.1","","196.5","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"188","Central African Republic","13.2","","11.4","","12.0","","17.7","","21.0","","22.9","","22.9","","33.1","","30.4","","30.6","","29.0","","25.3","","28.1",""
"187","Chad","11.5","","9.9","","12.3","","6.4","","7.6","","6.1","","5.5","","7.3","","11.0","","17.7","","24.8","","25.2","","22.5",""
"42","Chile","66.9","","53.5","","71.3","","80.4","","104.5","","108.9","","112.5","","115.3","","119.3","","120.7","","126.1","","127.8","","131.8",""
"85","China","88.4","","86.9","","118.4","","132.6","","142.5","","141.0","","149.6","","156.3","","167.9","","194.3","","216.2","","216.9","","218.3",""
"79","Colombia","30.7","","37.2","","30.4","","50.0","","66.2","","65.3","","69.4","","69.5","","70.4","","52.4","","53.2","","56.3","","55.5",""
"156","Comoros","12.0","","9.8","","8.2","","6.6","","13.0","","12.7","","12.7","","14.4","","15.9","","14.7","","18.8","","18.3","","17.9",""
"138","Congo","29.1","","17.3","","8.7","","1.1","","-14.3","","-16.1","","-8.9","","-7.2","","0.8","","21.5","","33.7","","36.3","","28.8",""
"179","Congo (Democratic Republic of the)","25.3","","1.7","","1.8","","1.7","","0.8","","7.9","","6.5","","7.3","","7.9","","9.0","","11.6","","8.3","","8.0",""
"68","Costa Rica","30.8","","16.3","","34.6","","46.7","","55.2","","58.8","","60.1","","65.5","","70.5","","74.3","","78.9","","81.8","","82.7",""
"46","Croatia","..","","41.0","","40.0","","62.9","","90.4","","88.7","","97.7","","89.5","","89.4","","87.3","","84.4","","76.5","","75.2",""
"31","Cyprus","..","","..","","..","","198.7","","286.5","","298.8","","316.6","","306.1","","306.0","","308.4","","260.9","","235.9","","176.4",""
"26","Czechia","..","","66.1","","45.5","","41.6","","62.7","","68.2","","68.4","","69.3","","72.5","","68.9","","66.8","","62.1","","63.1",""
"165","Côte d'Ivoire","44.5","","28.0","","22.4","","17.3","","26.9","","27.4","","27.9","","29.3","","30.5","","32.3","","34.5","","37.4","","39.1",""
"11","Denmark","60.8","","52.6","","141.2","","184.9","","234.1","","237.8","","230.5","","214.6","","218.1","","213.6","","211.5","","197.3","","200.6",""
"171","Djibouti","40.6","","51.5","","36.1","","24.5","","35.7","","34.1","","35.4","","37.0","","36.1","","35.8","","34.6","","35.0","","37.2",""
"98","Dominica","49.2","","59.3","","61.6","","52.7","","51.1","","55.9","","61.6","","63.7","","60.1","","51.3","","34.0","","36.7","","55.5",""
"89","Dominican Republic","31.5","","19.8","","31.5","","29.8","","39.6","","38.8","","41.4","","42.4","","44.1","","48.3","","50.9","","51.9","","50.3",""
"85","Ecuador","10.5","","20.8","","30.6","","19.1","","24.0","","25.0","","27.9","","29.4","","31.4","","31.5","","35.6","","37.7","","39.8",""
"116","Egypt","100.1","","75.3","","89.0","","98.0","","69.4","","74.6","","73.1","","81.2","","87.1","","95.3","","119.6","","99.0","","91.8",""
"124","El Salvador","24.0","","43.1","","58.8","","68.1","","75.8","","75.5","","73.7","","79.5","","81.7","","85.8","","87.9","","88.9","","88.9",""
"144","Equatorial Guinea","36.8","","29.4","","4.7","","-21.5","","1.1","","-2.8","","-2.7","","-2.5","","3.3","","12.0","","21.1","","21.5","","20.8",""
"182","Eritrea","..","","50.1","","150.5","","125.7","","114.4","","104.0","","..","","..","","..","","..","","..","","..","","..",""
"30","Estonia","..","","..","","..","","68.0","","96.5","","82.5","","75.3","","71.1","","70.1","","75.8","","78.9","","72.9","","71.3",""
"138","Eswatini (Kingdom of)","10.4","","11.2","","9.8","","14.0","","14.4","","21.9","","16.3","","15.3","","16.6","","16.9","","21.7","","24.0","","27.8",""
"173","Ethiopia","39.2","","30.1","","48.6","","49.5","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Fiji","38.5","","45.8","","37.9","","111.6","","132.3","","115.6","","114.6","","112.0","","105.5","","111.4","","114.8","","116.2","","..",""
"12","Finland","..","","..","","..","","91.3","","152.2","","189.4","","165.4","","142.1","","164.4","","156.7","","154.4","","120.6","","137.7",""
"26","France","..","","..","","..","","106.1","","143.8","","145.9","","147.7","","143.8","","146.8","","147.4","","154.8","","157.4","","160.0",""
"115","Gabon","20.0","","18.3","","12.5","","9.7","","10.5","","11.5","","14.1","","12.9","","13.8","","16.9","","23.2","","18.4","","23.1",""
"174","Gambia","3.4","","3.7","","7.4","","19.6","","39.0","","43.8","","44.2","","32.7","","36.3","","..","","..","","38.1","","37.6",""
"70","Georgia","..","","8.1","","21.5","","21.6","","35.5","","36.7","","38.4","","46.4","","52.5","","57.5","","65.4","","65.6","","71.9",""
"4","Germany","..","","..","","..","","132.6","","164.8","","162.0","","156.9","","136.9","","139.5","","134.1","","133.1","","128.0","","125.9",""
"142","Ghana","17.5","","18.9","","39.3","","30.8","","28.4","","27.5","","31.3","","26.4","","27.9","","27.2","","26.7","","24.5","","..",""
"32","Greece","..","","..","","..","","106.7","","147.6","","156.0","","139.1","","137.1","","137.8","","134.5","","124.4","","115.1","","91.9",""
"78","Grenada","46.7","","53.9","","72.4","","61.4","","92.8","","95.7","","91.2","","79.4","","68.4","","56.9","","53.3","","48.8","","45.4",""
"126","Guatemala","25.9","","30.0","","25.9","","34.4","","36.5","","36.8","","39.1","","40.6","","41.8","","42.8","","41.9","","40.5","","41.1",""
"174","Guinea","..","","7.7","","8.9","","17.7","","25.8","","24.1","","16.0","","18.1","","21.5","","26.1","","23.1","","..","","..",""
"178","Guinea-Bissau","77.5","","3.1","","10.6","","7.2","","10.2","","12.0","","21.2","","18.3","","22.7","","24.4","","24.0","","20.9","","21.4",""
"123","Guyana","265.9","","166.3","","100.5","","98.9","","48.7","","51.0","","50.4","","55.3","","60.8","","63.9","","61.6","","62.2","","68.9",""
"169","Haiti","31.6","","25.3","","34.3","","34.3","","21.3","","18.1","","21.0","","26.2","","28.9","","32.2","","31.6","","32.9","","34.0",""
"132","Honduras","25.3","","19.2","","23.5","","38.4","","49.6","","51.4","","55.3","","56.8","","57.5","","55.8","","60.5","","59.9","","64.1",""
"4","Hong Kong, China (SAR)","151.9","","142.0","","134.0","","139.8","","195.4","","207.1","","201.1","","222.6","","236.0","","211.9","","238.0","","249.1","","252.0",""
"43","Hungary","..","","79.3","","54.2","","61.4","","80.3","","76.8","","68.2","","65.1","","60.5","","58.2","","57.8","","58.2","","55.4",""
"6","Iceland","48.6","","51.6","","94.8","","234.8","","244.3","","178.7","","150.8","","135.2","","111.3","","104.4","","95.5","","97.8","","96.7",""
"129","India","50.8","","43.6","","52.1","","59.3","","73.4","","76.1","","77.2","","77.9","","75.9","","75.6","","74.5","","72.1","","..",""
"111","Indonesia","50.3","","51.8","","60.7","","46.2","","34.2","","36.5","","40.8","","43.4","","43.4","","46.8","","48.0","","47.0","","47.2",""
"65","Iran (Islamic Republic of)","59.9","","37.7","","40.6","","42.4","","54.2","","55.0","","60.5","","52.1","","56.5","","68.5","","77.6","","..","","..",""
"120","Iraq","..","","..","","..","","-1.0","","-1.2","","-0.5","","-1.9","","-1.4","","0.3","","8.8","","18.8","","17.9","","7.0",""
"3","Ireland","..","","..","","..","","152.7","","235.9","","228.5","","205.1","","192.3","","160.3","","107.0","","99.7","","84.8","","73.5",""
"22","Israel","94.6","","72.8","","72.2","","86.6","","88.9","","89.8","","85.9","","84.1","","84.4","","82.0","","80.7","","79.1","","80.3",""
"29","Italy","..","","..","","..","","104.7","","160.5","","164.1","","177.4","","172.7","","172.1","","169.7","","169.8","","165.2","","162.9",""
"96","Jamaica","45.8","","27.1","","46.3","","56.1","","51.1","","49.6","","51.8","","51.7","","52.5","","49.8","","53.6","","..","","..",""
"19","Japan","253.0","","277.4","","295.0","","296.7","","313.8","","322.3","","329.7","","338.6","","346.5","","342.7","","348.6","","..","","..",""
"102","Jordan","106.3","","82.8","","78.7","","109.7","","99.6","","106.5","","114.3","","111.7","","107.4","","106.0","","108.2","","109.2","","..",""
"50","Kazakhstan","..","","9.5","","12.3","","39.0","","45.4","","39.3","","40.2","","38.3","","36.1","","45.7","","43.3","","34.3","","38.2",""
"147","Kenya","35.8","","42.7","","35.7","","37.4","","41.1","","41.7","","42.2","","43.8","","44.7","","45.2","","43.6","","40.6","","39.1",""
"22","Korea (Republic of)","49.0","","46.7","","70.9","","125.5","","151.0","","153.2","","155.8","","155.8","","162.3","","166.0","","169.6","","170.1","","176.9",""
"57","Kuwait","..","","88.8","","70.4","","55.3","","75.3","","59.4","","51.4","","54.3","","61.1","","87.0","","95.8","","92.5","","79.9",""
"122","Kyrgyzstan","..","","25.7","","12.2","","13.8","","12.5","","11.2","","12.8","","14.2","","15.9","","19.3","","18.7","","20.1","","22.4",""
"140","Lao People's Democratic Republic","5.0","","9.9","","9.0","","8.1","","26.7","","..","","..","","..","","..","","..","","..","","..","","..",""
"39","Latvia","..","","..","","..","","..","","91.0","","79.2","","63.9","","60.3","","53.9","","58.1","","57.2","","53.3","","44.5",""
"93","Lebanon","132.6","","82.9","","175.1","","179.7","","166.9","","173.8","","171.3","","177.5","","184.6","","194.2","","202.9","","199.0","","..",""
"164","Lesotho","30.6","","-7.7","","3.1","","-0.9","","-5.8","","0.6","","2.9","","1.6","","0.6","","2.3","","9.2","","15.9","","17.3",""
"176","Liberia","..","","..","","105.6","","109.2","","20.6","","22.3","","21.6","","24.0","","23.0","","23.4","","26.1","","..","","..",""
"110","Libya","103.5","","108.0","","50.7","","-41.5","","-60.4","","-114.7","","-57.5","","-57.9","","-42.0","","2.9","","55.8","","53.9","","43.4",""
"34","Lithuania","..","","..","","..","","..","","63.8","","57.0","","51.9","","50.9","","45.3","","47.2","","52.0","","45.9","","47.7",""
"21","Luxembourg","..","","..","","..","","128.5","","221.1","","209.8","","204.7","","188.2","","193.5","","193.3","","195.6","","193.9","","189.7",""
"162","Madagascar","22.2","","17.3","","15.2","","12.8","","12.6","","14.4","","15.5","","18.3","","19.2","","20.5","","20.6","","20.9","","21.0",""
"172","Malawi","19.7","","14.6","","12.5","","12.5","","23.3","","26.7","","25.2","","21.0","","15.1","","17.0","","19.6","","..","","..",""
"61","Malaysia","72.7","","126.7","","138.4","","117.7","","123.3","","124.4","","129.8","","138.4","","140.6","","144.6","","145.1","","140.3","","143.1",""
"104","Maldives","33.0","","34.9","","34.8","","47.0","","76.9","","70.7","","64.6","","60.6","","58.3","","61.3","","68.2","","64.6","","64.9",""
"184","Mali","12.3","","10.1","","11.7","","17.9","","15.5","","18.0","","21.1","","21.7","","24.0","","27.0","","31.3","","32.1","","32.3",""
"28","Malta","..","","..","","..","","149.2","","148.9","","153.5","","150.6","","143.9","","136.1","","130.6","","124.1","","116.2","","116.2",""
"161","Mauritania","470.3","","..","","..","","522.6","","389.3","","346.2","","30.2","","31.0","","38.4","","42.4","","42.1","","42.9","","..",""
"66","Mauritius","44.7","","66.1","","69.6","","103.8","","100.3","","103.2","","111.5","","120.3","","114.0","","116.3","","113.5","","125.7","","111.0",""
"76","Mexico","37.6","","39.5","","28.0","","31.0","","43.6","","44.1","","45.6","","48.5","","49.1","","52.5","","54.7","","54.8","","54.4",""
"135","Micronesia (Federated States of)","..","","-31.0","","-42.3","","-24.5","","-14.7","","-18.3","","-19.1","","-27.2","","-26.2","","-32.7","","-41.2","","-46.8","","..",""
"107","Moldova (Republic of)","..","","23.7","","25.2","","31.5","","30.3","","32.5","","36.4","","38.5","","32.6","","31.1","","26.7","","23.1","","20.9",""
"92","Mongolia","..","","6.4","","9.0","","26.6","","25.8","","33.8","","25.7","","58.5","","66.4","","69.3","","76.0","","65.5","","65.5",""
"52","Montenegro","..","","..","","..","","17.5","","67.4","","61.2","","..","","..","","..","","..","","..","","..","","..",""
"121","Morocco","36.7","","50.0","","77.3","","69.3","","119.5","","127.0","","132.1","","130.2","","132.3","","127.8","","132.4","","134.4","","110.2",""
"180","Mozambique","15.6","","4.8","","9.3","","7.1","","23.2","","24.3","","27.2","","28.5","","34.9","","43.2","","44.1","","32.1","","32.9",""
"145","Myanmar","39.6","","32.5","","31.2","","23.1","","25.2","","27.6","","22.7","","26.8","","28.9","","33.3","","39.3","","42.5","","..",""
"130","Namibia","16.5","","49.3","","43.6","","54.2","","51.7","","51.5","","49.7","","51.2","","55.5","","68.0","","76.9","","76.5","","77.3",""
"147","Nepal","28.0","","34.0","","40.8","","42.2","","67.4","","66.7","","68.3","","69.0","","70.7","","75.0","","86.0","","85.7","","102.2",""
"10","Netherlands","..","","..","","..","","164.6","","215.6","","221.4","","231.4","","206.9","","215.5","","204.4","","207.2","","190.8","","176.8",""
"14","New Zealand","77.4","","89.5","","108.0","","126.4","","150.7","","..","","..","","150.1","","158.7","","160.9","","165.4","","165.5","","154.8",""
"126","Nicaragua","162.8","","91.1","","72.2","","61.6","","50.3","","46.3","","46.0","","48.5","","46.9","","47.8","","49.3","","51.2","","49.2",""
"189","Niger","16.2","","8.7","","9.2","","10.3","","14.2","","15.8","","14.5","","13.6","","14.7","","18.6","","20.4","","21.4","","22.0",""
"158","Nigeria","12.5","","15.3","","6.7","","5.5","","19.1","","22.4","","20.9","","21.9","","21.6","","23.1","","26.6","","23.3","","21.2",""
"82","North Macedonia","..","","24.5","","13.7","","18.6","","47.8","","46.1","","53.1","","54.7","","55.5","","60.8","","56.7","","60.5","","58.7",""
"1","Norway","65.0","","55.7","","67.0","","106.8","","126.0","","125.3","","123.2","","129.0","","134.7","","144.8","","150.2","","150.7","","147.6",""
"47","Oman","15.0","","25.6","","37.6","","27.8","","37.2","","34.1","","36.0","","36.6","","41.6","","65.4","","70.5","","71.0","","66.8",""
"152","Pakistan","50.9","","51.0","","41.6","","46.5","","46.2","","42.7","","46.2","","49.5","","47.5","","48.8","","52.4","","53.9","","58.3",""
"119","Palestine, State of","..","","..","","28.7","","30.8","","26.9","","31.1","","34.5","","32.5","","35.1","","43.7","","49.0","","52.9","","56.6",""
"67","Panama","43.5","","55.6","","89.0","","85.3","","80.4","","81.1","","80.4","","63.9","","78.0","","80.4","","80.7","","82.7","","82.6",""
"155","Papua New Guinea","35.7","","29.2","","28.2","","22.2","","23.7","","21.8","","28.2","","35.4","","37.2","","40.5","","44.6","","41.9","","37.5",""
"98","Paraguay","13.5","","26.8","","25.0","","13.8","","21.9","","24.5","","28.4","","28.7","","31.3","","37.0","","34.4","","33.4","","35.9",""
"82","Peru","20.1","","12.3","","26.8","","17.6","","18.9","","19.1","","22.0","","26.0","","29.8","","33.2","","32.7","","35.1","","37.5",""
"106","Philippines","23.2","","55.7","","58.3","","47.2","","49.2","","52.0","","50.9","","51.9","","55.9","","59.0","","63.5","","66.3","","69.1",""
"32","Poland","18.4","","29.4","","34.3","","38.4","","63.2","","65.9","","64.1","","67.2","","71.0","","73.1","","75.6","","73.4","","73.5",""
"40","Portugal","..","","..","","..","","142.0","","205.9","","204.8","","201.2","","188.6","","173.7","","166.6","","158.5","","152.9","","149.6",""
"41","Qatar","33.6","","61.2","","40.1","","42.7","","71.6","","72.4","","79.8","","75.2","","81.9","","124.0","","147.7","","147.8","","132.8",""
"52","Romania","79.7","","22.3","","13.9","","20.9","","48.1","","49.4","","46.8","","41.8","","37.9","","37.5","","33.9","","32.9","","32.9",""
"49","Russian Federation","..","","..","","..","","..","","..","","..","","..","","..","","47.9","","51.7","","58.8","","58.6","","53.9",""
"157","Rwanda","17.1","","13.0","","12.5","","7.3","","8.4","","9.2","","13.4","","12.5","","17.3","","19.2","","18.9","","19.0","","19.6",""
"73","Saint Kitts and Nevis","57.2","","72.2","","95.8","","106.6","","115.5","","105.0","","101.2","","59.4","","75.4","","46.3","","42.8","","43.2","","37.7",""
"89","Saint Lucia","45.0","","54.7","","66.4","","72.7","","99.6","","99.9","","111.2","","111.0","","98.5","","85.2","","76.8","","70.0","","67.2",""
"94","Saint Vincent and the Grenadines","40.7","","52.7","","64.2","","54.7","","54.9","","57.6","","58.4","","57.5","","58.0","","58.1","","55.1","","56.4","","55.1",""
"111","Samoa","0.0","","9.1","","18.3","","31.8","","63.4","","62.0","","60.3","","66.5","","74.7","","74.3","","79.0","","78.7","","76.5",""
"137","Sao Tome and Principe","..","","..","","..","","4.0","","38.4","","40.4","","36.4","","30.2","","25.6","","23.6","","22.3","","24.2","","25.4",""
"36","Saudi Arabia","12.8","","30.4","","34.5","","28.8","","-0.1","","-4.1","","-10.2","","-7.9","","1.8","","20.5","","34.1","","38.8","","..",""
"166","Senegal","26.6","","17.5","","18.6","","16.4","","26.5","","28.1","","27.8","","31.3","","32.0","","33.7","","36.3","","37.6","","35.4",""
"63","Serbia","..","","..","","58.3","","26.6","","53.0","","50.3","","53.9","","46.6","","49.2","","51.1","","52.4","","50.9","","51.5",""
"62","Seychelles","42.3","","72.1","","110.1","","102.7","","49.6","","43.9","","36.5","","37.6","","35.2","","35.6","","40.2","","44.0","","41.1",""
"181","Sierra Leone","36.3","","64.8","","54.4","","18.3","","17.3","","16.3","","14.0","","12.2","","14.5","","18.6","","21.8","","21.9","","23.2",""
"9","Singapore","58.6","","59.2","","76.5","","61.0","","79.6","","87.1","","93.3","","109.1","","123.5","","115.1","","126.2","","134.8","","136.6",""
"36","Slovakia","..","","..","","..","","..","","64.6","","65.9","","63.0","","62.0","","65.2","","73.5","","77.8","","79.3","","79.4",""
"24","Slovenia","..","","..","","..","","64.4","","96.0","","92.4","","92.6","","82.9","","68.1","","70.8","","71.1","","68.5","","64.2",""
"153","Solomon Islands","23.8","","24.7","","26.5","","29.4","","26.8","","13.4","","11.3","","19.7","","21.9","","24.4","","29.2","","28.1","","27.9",""
"113","South Africa","94.8","","135.7","","148.6","","178.2","","185.5","","171.5","","181.2","","181.9","","185.1","","176.4","","176.4","","180.4","","..",""
"186","South Sudan","..","","..","","..","","..","","..","","-6.1","","6.4","","9.6","","22.6","","32.7","","46.5","","..","","..",""
"25","Spain","..","","..","","..","","155.6","","241.0","","248.9","","245.6","","223.6","","211.2","","193.6","","187.4","","178.1","","166.6",""
"71","Sri Lanka","38.0","","40.9","","43.7","","43.5","","35.5","","53.6","","54.2","","57.5","","60.9","","68.3","","71.3","","..","","..",""
"168","Sudan","21.7","","5.0","","8.9","","13.5","","22.0","","23.7","","25.0","","22.1","","18.8","","18.1","","22.5","","23.3","","31.1",""
"98","Suriname","109.2","","4.7","","31.7","","27.5","","26.9","","23.4","","25.6","","32.4","","38.7","","54.4","","52.8","","52.2","","45.2",""
"8","Sweden","62.2","","44.3","","46.2","","117.0","","146.7","","152.3","","156.4","","149.1","","156.5","","150.8","","155.2","","165.8","","154.7",""
"2","Switzerland","158.4","","164.5","","158.0","","161.3","","172.8","","174.8","","182.3","","172.7","","174.0","","174.8","","179.3","","..","","..",""
"154","Syrian Arab Republic","56.6","","48.2","","25.5","","35.3","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"125","Tajikistan","..","","..","","17.9","","13.0","","7.6","","13.8","","14.6","","19.5","","19.8","","20.8","","25.2","","15.7","","15.6",""
"159","Tanzania (United Republic of)","34.6","","23.0","","8.2","","8.9","","15.2","","16.8","","17.7","","17.7","","19.4","","21.6","","19.3","","17.0","","..",""
"77","Thailand","94.1","","140.3","","134.3","","111.0","","133.4","","148.2","","155.9","","159.8","","167.2","","171.2","","170.3","","169.7","","167.0",""
"131","Timor-Leste","..","","..","","..","","-2.5","","-5.5","","-4.9","","-10.2","","-8.3","","-0.4","","-4.1","","-8.5","","-8.6","","-10.9",""
"167","Togo","21.3","","26.0","","19.5","","19.5","","31.3","","34.4","","38.2","","43.3","","41.8","","45.3","","45.3","","48.4","","48.8",""
"105","Tonga","30.0","","31.4","","38.8","","48.3","","39.9","","29.4","","26.5","","28.1","","29.3","","33.5","","34.2","","32.3","","31.6",""
"63","Trinidad and Tobago","58.5","","53.8","","45.2","","23.1","","32.2","","24.6","","33.8","","30.4","","30.7","","37.3","","45.3","","47.3","","48.5",""
"91","Tunisia","62.5","","71.2","","66.4","","63.5","","74.1","","83.2","","83.4","","84.8","","86.4","","89.9","","93.2","","97.7","","93.3",""
"59","Turkey","19.5","","27.8","","37.0","","44.0","","68.0","","66.7","","67.1","","72.9","","75.3","","77.5","","80.6","","80.8","","83.3",""
"159","Uganda","..","","4.4","","12.2","","8.6","","14.6","","18.7","","17.2","","17.9","","21.4","","24.2","","25.1","","25.1","","25.5",""
"88","Ukraine","..","","15.5","","23.8","","33.3","","94.2","","87.3","","87.9","","95.0","","108.5","","85.2","","78.7","","65.5","","50.6",""
"35","United Arab Emirates","23.2","","28.9","","28.9","","42.7","","93.0","","82.1","","76.7","","82.2","","82.4","","103.6","","109.2","","102.4","","91.3",""
"15","United Kingdom","109.5","","103.6","","116.6","","146.2","","205.3","","196.0","","191.1","","179.1","","166.2","","160.5","","165.3","","166.5","","..",""
"15","United States","145.6","","166.2","","191.6","","217.3","","224.7","","224.8","","227.2","","239.1","","242.0","","235.5","","240.8","","249.7","","235.6",""
"57","Uruguay","46.7","","32.4","","50.2","","38.4","","31.7","","29.4","","31.4","","35.4","","35.6","","36.4","","35.0","","35.1","","36.0",""
"141","Vanuatu","30.8","","33.7","","35.6","","44.5","","63.7","","67.7","","70.0","","68.7","","72.1","","65.5","","60.9","","58.0","","52.6",""
"96","Venezuela (Bolivarian Republic of)","37.4","","35.8","","14.9","","12.6","","22.5","","33.7","","48.3","","61.9","","..","","..","","..","","..","","..",""
"118","Viet Nam","..","","20.1","","35.1","","65.4","","124.7","","110.2","","104.9","","108.2","","113.8","","128.3","","140.1","","141.9","","141.9",""
"177","Yemen","51.8","","41.9","","5.3","","6.0","","19.5","","23.4","","27.1","","30.1","","..","","..","","..","","..","","..",""
"143","Zambia","67.8","","58.4","","64.0","","19.4","","15.1","","21.1","","21.9","","26.3","","25.8","","29.7","","27.0","","21.8","","22.3",""
"150","Zimbabwe","41.7","","52.3","","52.2","","55.3","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"36","Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"72","Cuba","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"132","Kiribati","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"18","Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"117","Marshall Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"55","Palau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"108","Turkmenistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"108","Uzbekistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","..","","..","","..","","176.5","","196.1","","195.4","","197.1","","194.6","","190.7","","191.5","","198.1","","182.5","","180.1",""
" ","High human development","70.3","","66.2","","76.0","","86.0","","101.9","","104.2","","111.6","","117.9","","128.8","","150.0","","165.2","","168.4","","171.9",""
" ","Medium human development","45.7","","41.7","","46.8","","50.9","","63.7","","63.7","","63.4","","64.1","","64.5","","67.8","","69.7","","68.4","","63.4",""
