"Employment in services (% of total employment)"
"85","China","18.7","","23.2","","25.7","","29.8","","35.8","","37.1","","38.1","","39.7","","41.1","","42.3","","43.2","","44.0","","44.6"," a"
"79","Colombia","56.8","","58.0","","59.2","","59.3","","61.6","","61.5","","61.9","","63.8","","64.0","","64.2","","64.6","","64.1","","64.3"," a"
"156","Comoros","31.3","","30.6","","30.0","","30.0","","29.7","","29.7","","29.4","","29.2","","29.0","","29.0","","29.0","","29.0","","29.1"," a"
"138","Congo","38.6","","37.5","","35.2","","36.6","","37.5","","37.7","","38.2","","38.8","","39.4","","41.5","","41.9","","41.7","","41.9"," a"
"179","Congo (Democratic Republic of the)","23.3","","19.2","","19.7","","19.9","","19.7","","19.7","","19.9","","20.2","","20.4","","20.7","","20.8","","20.8","","20.9"," a"
"68","Costa Rica","58.5","","59.6","","60.7","","63.1","","68.6","","69.9","","71.6","","73.6","","71.2","","68.5","","69.2","","69.0","","69.1"," a"
"46","Croatia","49.5","","50.6","","53.9","","54.1","","58.3","","57.5","","59.8","","61.6","","63.5","","64.1","","65.4","","66.6","","66.8"," a"
"72","Cuba","45.8","","52.0","","53.8","","60.7","","64.3","","63.2","","61.6","","64.2","","64.2","","64.4","","64.6","","64.7","","64.9"," a"
"31","Cyprus","58.0","","63.7","","70.8","","71.2","","75.8","","75.3","","76.9","","79.3","","79.1","","79.8","","79.3","","80.4","","80.5"," a"
"26","Czechia","48.1","","51.1","","54.8","","56.5","","58.9","","58.6","","58.8","","59.5","","59.2","","59.1","","59.0","","59.1","","59.4"," a"
"165","Côte d'Ivoire","38.6","","39.7","","40.3","","41.4","","42.3","","41.7","","42.7","","43.0","","43.6","","44.1","","44.8","","45.3","","45.8"," a"
"11","Denmark","68.2","","68.5","","71.0","","72.9","","78.0","","77.7","","77.7","","78.0","","78.3","","78.2","","78.8","","79.0","","79.2"," a"
"171","Djibouti","35.8","","36.9","","36.9","","38.0","","39.2","","39.8","","40.1","","40.3","","40.1","","40.8","","41.1","","41.6","","42.0"," a"
"89","Dominican Republic","52.6","","53.9","","59.8","","63.7","","69.1","","69.8","","70.1","","71.8","","71.0","","71.9","","72.1","","71.0","","71.1"," a"
"85","Ecuador","47.8","","48.8","","49.9","","52.1","","53.6","","54.2","","54.5","","54.3","","54.8","","54.2","","54.4","","53.8","","54.0"," a"
"116","Egypt","39.8","","44.1","","49.1","","47.6","","46.3","","47.2","","48.1","","47.9","","48.1","","49.1","","48.9","","48.4","","48.6"," a"
"124","El Salvador","45.1","","46.7","","54.2","","57.8","","57.9","","57.1","","58.1","","60.1","","60.4","","59.7","","60.2","","59.5","","59.7"," a"
"144","Equatorial Guinea","30.4","","31.4","","34.3","","37.7","","39.4","","39.4","","40.0","","40.4","","40.6","","41.6","","42.1","","42.1","","42.1"," a"
"182","Eritrea","26.1","","28.5","","28.9","","27.5","","27.4","","27.9","","28.4","","28.3","","28.6","","28.8","","28.9","","28.9","","29.0"," a"
"30","Estonia","43.7","","55.6","","58.7","","60.7","","65.5","","63.2","","64.4","","65.5","","66.0","","65.4","","66.4","","66.5","","66.7"," a"
"138","Eswatini (Kingdom of)","57.5","","58.1","","58.6","","59.6","","60.9","","61.2","","61.4","","61.8","","62.1","","62.2","","62.3","","62.4","","62.5"," a"
"173","Ethiopia","15.9","","16.3","","16.8","","14.5","","18.1","","19.1","","19.5","","20.6","","20.9","","21.2","","21.1","","21.5","","21.8"," a"
"98","Fiji","37.3","","38.4","","39.7","","41.2","","42.3","","42.5","","43.8","","45.0","","46.5","","46.8","","46.9","","47.2","","47.5"," a"
"12","Finland","62.3","","64.7","","65.8","","69.4","","72.3","","72.8","","73.1","","73.0","","73.9","","74.1","","74.0","","74.1","","74.3"," a"
"26","France","65.5","","68.2","","69.6","","72.6","","74.8","","74.9","","75.3","","75.6","","76.6","","76.9","","76.8","","76.9","","77.1"," a"
"115","Gabon","46.4","","46.7","","47.5","","48.4","","50.0","","50.0","","50.5","","51.0","","51.5","","52.0","","52.0","","52.2","","52.5"," a"
"174","Gambia","54.4","","53.8","","53.4","","52.6","","53.0","","53.6","","53.6","","53.8","","54.2","","54.1","","54.3","","54.3","","54.4"," a"
"70","Georgia","39.9","","40.7","","38.0","","36.4","","37.4","","37.8","","38.2","","38.9","","39.6","","40.3","","40.9","","43.7","","43.9"," a"
"4","Germany","60.6","","60.8","","63.8","","67.8","","70.0","","70.1","","70.3","","70.8","","70.5","","70.9","","71.3","","71.3","","71.6"," a"
"142","Ghana","29.4","","29.6","","31.0","","30.7","","36.3","","37.7","","39.1","","40.6","","43.4","","46.1","","46.7","","47.1","","47.5"," a"
"32","Greece","53.8","","56.4","","60.0","","65.5","","68.0","","70.0","","70.5","","70.8","","71.5","","72.2","","72.4","","72.5","","72.7"," a"
"126","Guatemala","37.4","","38.5","","37.7","","43.8","","44.5","","42.6","","48.3","","51.0","","49.0","","49.2","","49.6","","49.8","","50.0"," a"
"174","Guinea","24.4","","23.8","","24.0","","25.2","","25.1","","25.5","","25.6","","25.9","","25.9","","26.4","","25.7","","26.3","","26.6"," a"
"178","Guinea-Bissau","22.8","","22.2","","22.4","","22.1","","22.4","","22.9","","22.3","","22.6","","22.7","","22.7","","23.0","","23.1","","23.2"," a"
"123","Guyana","46.7","","48.0","","51.0","","53.1","","54.2","","54.5","","54.7","","54.9","","55.1","","55.3","","55.5","","55.7","","55.9"," a"
"169","Haiti","40.7","","39.1","","39.5","","38.8","","38.7","","39.1","","39.3","","39.4","","39.7","","39.8","","39.8","","39.8","","39.9"," a"
"132","Honduras","40.7","","38.5","","41.8","","43.4","","44.5","","44.9","","43.1","","46.5","","49.1","","49.5","","51.1","","47.3","","47.6"," a"
"4","Hong Kong, China (SAR)","64.3","","72.4","","79.4","","84.7","","88.0","","87.9","","87.8","","87.7","","87.7","","88.0","","88.0","","88.0","","88.0"," a"
"43","Hungary","55.3","","59.4","","59.8","","62.7","","64.8","","64.3","","65.2","","65.3","","64.8","","64.8","","64.5","","63.4","","63.7"," a"
"6","Iceland","63.9","","65.5","","69.2","","71.8","","76.0","","76.0","","76.2","","76.9","","77.0","","77.9","","78.7","","78.8","","79.0"," a"
"129","India","21.7","","22.7","","24.0","","25.2","","26.6","","27.5","","28.6","","29.0","","29.6","","30.1","","30.6","","31.0","","31.5"," a"
"111","Indonesia","31.4","","37.6","","37.3","","37.2","","42.2","","42.8","","43.0","","44.1","","44.3","","44.9","","46.5","","47.2","","47.5"," a"
"65","Iran (Islamic Republic of)","44.4","","45.0","","45.1","","44.9","","48.6","","48.6","","48.1","","48.1","","48.4","","49.4","","50.1","","50.4","","50.6"," a"
"120","Iraq","51.2","","50.2","","51.3","","53.2","","54.7","","54.6","","55.0","","55.3","","55.6","","56.6","","57.2","","57.5","","57.7"," a"
"3","Ireland","59.3","","60.2","","63.6","","66.5","","76.2","","76.8","","77.3","","77.0","","77.3","","76.6","","76.1","","76.1","","76.5"," a"
"22","Israel","67.7","","68.5","","73.9","","76.4","","78.2","","78.6","","80.6","","80.8","","81.1","","81.3","","81.4","","81.6","","81.7"," a"
"29","Italy","57.0","","59.8","","63.0","","65.1","","67.6","","68.0","","68.7","","69.4","","69.5","","69.7","","70.0","","70.2","","70.4"," a"
"96","Jamaica","53.2","","56.6","","62.2","","64.1","","65.8","","66.4","","66.3","","66.5","","66.6","","67.3","","67.7","","67.6","","67.8"," a"
"19","Japan","58.7","","60.6","","63.5","","67.7","","70.2","","70.2","","69.9","","70.1","","70.3","","70.5","","70.9","","71.9","","72.1"," a"
"102","Jordan","72.9","","73.9","","74.8","","70.3","","70.9","","71.0","","71.2","","71.3","","71.4","","71.4","","71.6","","71.7","","71.8"," a"
"50","Kazakhstan","46.2","","47.1","","48.0","","49.6","","53.0","","54.6","","55.1","","56.0","","58.1","","61.4","","62.8","","63.6","","63.7"," a"
"147","Kenya","39.8","","40.4","","39.5","","32.2","","33.3","","33.4","","33.8","","34.1","","34.4","","34.3","","34.4","","34.6","","35.0"," a"
"..","Korea (Democratic People's Rep. of)","19.3","","19.3","","20.2","","20.8","","21.7","","21.9","","22.0","","22.2","","22.5","","22.6","","22.7","","22.9","","23.1"," a"
"22","Korea (Republic of)","47.7","","54.8","","61.3","","65.2","","68.4","","68.8","","69.3","","69.5","","69.7","","69.7","","70.2","","70.1","","70.3"," a"
"57","Kuwait","74.2","","74.8","","75.7","","76.6","","72.3","","72.1","","72.1","","72.1","","72.2","","72.6","","72.3","","72.3","","72.3"," a"
"122","Kyrgyzstan","38.0","","36.1","","36.5","","43.9","","46.8","","47.5","","48.2","","48.1","","48.0","","49.8","","51.1","","51.2","","51.3"," a"
"140","Lao People's Democratic Republic","10.6","","11.1","","13.4","","16.5","","20.3","","20.5","","20.7","","21.3","","21.8","","22.2","","22.3","","22.6","","22.9"," a"
"39","Latvia","54.3","","55.2","","58.3","","61.5","","68.3","","68.2","","68.2","","68.0","","68.7","","68.4","","68.2","","69.8","","70.1"," a"
"93","Lebanon","60.1","","59.9","","61.6","","62.9","","64.0","","64.1","","64.1","","64.0","","64.2","","64.5","","65.3","","65.4","","65.6"," a"
"164","Lesotho","17.5","","17.7","","18.3","","19.6","","21.4","","21.6","","22.0","","22.2","","22.3","","22.5","","22.7","","22.9","","23.1"," a"
"176","Liberia","44.1","","34.0","","44.5","","41.5","","41.9","","42.2","","42.5","","42.8","","42.7","","42.6","","42.4","","42.4","","42.6"," a"
"110","Libya","63.3","","63.7","","63.8","","63.4","","63.7","","65.3","","65.0","","65.1","","65.0","","65.1","","65.2","","65.3","","65.5"," a"
"34","Lithuania","49.6","","50.2","","54.0","","56.7","","66.6","","67.0","","66.1","","66.1","","66.1","","65.9","","66.9","","67.1","","67.3"," a"
"21","Luxembourg","69.6","","70.9","","76.8","","81.0","","85.6","","85.4","","86.0","","86.4","","87.6","","86.4","","86.9","","87.9","","88.1"," a"
"162","Madagascar","15.3","","15.1","","15.6","","14.6","","20.6","","21.5","","23.4","","23.2","","23.8","","23.8","","24.2","","24.3","","24.4"," a"
"172","Malawi","14.6","","16.6","","16.3","","17.0","","18.6","","18.8","","19.4","","19.3","","19.4","","19.5","","19.7","","19.7","","19.8"," a"
"61","Malaysia","46.2","","47.7","","49.5","","55.6","","58.0","","59.4","","58.7","","58.7","","59.8","","60.0","","61.1","","61.4","","61.6"," a"
"104","Maldives","54.9","","56.0","","57.5","","60.2","","66.5","","67.5","","68.4","","69.6","","70.5","","71.2","","72.0","","72.2","","72.4"," a"
"184","Mali","22.8","","23.5","","23.9","","24.8","","25.2","","25.4","","24.8","","25.2","","25.3","","29.5","","27.7","","27.9","","28.2"," a"
"28","Malta","63.6","","64.5","","65.2","","68.1","","73.2","","74.3","","76.7","","76.9","","77.7","","78.6","","78.9","","79.2","","79.4"," a"
"161","Mauritania","26.3","","27.1","","28.4","","29.7","","31.3","","31.1","","31.8","","31.9","","32.7","","33.4","","33.0","","33.2","","33.5"," a"
"66","Mauritius","45.1","","45.7","","49.3","","57.5","","62.7","","64.1","","64.4","","64.6","","64.9","","65.2","","65.5","","65.6","","65.8"," a"
"76","Mexico","50.6","","54.8","","55.5","","59.2","","61.7","","62.0","","62.2","","62.0","","61.4","","61.4","","61.2","","60.9","","61.1"," a"
"107","Moldova (Republic of)","32.2","","37.8","","35.2","","43.3","","53.8","","53.7","","54.3","","53.5","","51.6","","48.0","","49.2","","51.0","","51.2"," a"
"92","Mongolia","41.0","","35.9","","37.2","","43.3","","50.2","","49.6","","46.8","","49.8","","51.3","","51.3","","50.7","","52.0","","52.2"," a"
"52","Montenegro","65.9","","65.6","","66.8","","72.1","","75.5","","75.0","","76.8","","77.7","","76.8","","74.8","","74.8","","75.0","","75.1"," a"
"121","Morocco","32.6","","33.7","","35.0","","35.0","","38.1","","38.4","","39.4","","39.4","","39.7","","39.8","","39.9","","40.1","","40.3"," a"
"180","Mozambique","12.8","","13.2","","15.4","","16.8","","18.1","","18.5","","19.0","","19.6","","19.9","","20.1","","20.3","","20.3","","20.4"," a"
"145","Myanmar","21.6","","22.8","","26.2","","28.4","","30.2","","30.3","","30.7","","31.0","","31.2","","31.5","","32.6","","33.5","","33.9"," a"
"130","Namibia","36.7","","43.6","","56.4","","55.2","","55.6","","57.3","","58.8","","54.2","","55.9","","58.5","","60.6","","60.8","","61.0"," a"
"147","Nepal","14.9","","14.3","","14.2","","14.8","","15.6","","15.6","","15.8","","16.0","","16.3","","16.5","","16.6","","16.8","","17.0"," a"
"10","Netherlands","71.2","","72.8","","75.1","","76.1","","79.3","","80.1","","80.1","","81.4","","81.5","","81.3","","81.3","","81.2","","81.4"," a"
"14","New Zealand","65.5","","65.0","","68.0","","70.7","","72.2","","72.7","","72.9","","73.3","","72.9","","71.9","","73.3","","73.3","","73.4"," a"
"126","Nicaragua","48.7","","49.1","","50.8","","51.4","","52.3","","51.9","","51.8","","51.3","","50.9","","51.3","","51.7","","52.0","","52.3"," a"
"189","Niger","16.3","","15.5","","15.1","","15.0","","15.1","","15.2","","15.2","","15.4","","15.7","","15.9","","15.8","","15.9","","16.0"," a"
"158","Nigeria","38.0","","38.3","","39.6","","43.4","","47.6","","48.1","","48.9","","49.9","","50.5","","51.2","","51.5","","51.6","","51.8"," a"
"82","North Macedonia","40.4","","41.2","","42.4","","46.2","","51.1","","51.3","","52.8","","50.9","","51.2","","51.6","","53.1","","53.2","","53.4"," a"
"1","Norway","71.0","","71.5","","73.9","","75.9","","77.8","","77.4","","77.5","","77.5","","77.3","","77.9","","78.4","","78.5","","78.7"," a"
"47","Oman","82.7","","84.4","","82.4","","72.8","","58.0","","57.9","","58.1","","58.3","","58.6","","58.8","","58.8","","58.9","","59.0"," a"
"152","Pakistan","34.8","","35.8","","36.4","","36.6","","35.2","","34.7","","34.8","","34.8","","34.9","","35.0","","34.1","","34.4","","34.7"," a"
"119","Palestine, State of","47.6","","48.3","","51.8","","58.9","","63.2","","62.1","","61.5","","61.1","","61.2","","62.2","","62.1","","62.2","","62.3"," a"
"67","Panama","58.3","","61.1","","65.7","","67.1","","63.9","","64.7","","65.0","","63.5","","64.2","","66.6","","66.3","","67.0","","67.1"," a"
"155","Papua New Guinea","23.6","","24.2","","23.0","","23.2","","24.8","","25.2","","25.8","","26.2","","26.6","","26.9","","27.1","","27.2","","27.4"," a"
"98","Paraguay","48.1","","49.2","","50.3","","52.2","","55.2","","56.7","","57.0","","59.7","","58.8","","60.6","","59.3","","59.7","","59.9"," a"
"82","Peru","48.2","","49.5","","50.8","","51.1","","55.4","","55.2","","55.5","","55.6","","55.6","","55.2","","55.4","","56.7","","56.9"," a"
"106","Philippines","38.7","","40.3","","46.7","","49.0","","51.4","","52.0","","52.6","","53.4","","53.7","","54.7","","55.5","","56.3","","56.5"," a"
"32","Poland","38.2","","45.4","","50.3","","53.4","","56.6","","56.4","","57.0","","57.5","","58.0","","57.9","","58.0","","58.1","","58.4"," a"
"40","Portugal","55.0","","56.3","","52.9","","57.6","","61.6","","62.9","","64.0","","66.1","","67.5","","68.1","","68.6","","68.9","","69.1"," a"
"41","Qatar","62.9","","63.0","","60.8","","55.4","","42.2","","44.5","","46.9","","46.9","","45.7","","44.6","","44.2","","44.3","","44.3"," a"
"52","Romania","30.3","","28.7","","29.0","","37.3","","40.7","","42.2","","42.1","","42.5","","42.7","","46.0","","47.0","","47.1","","47.3"," a"
"49","Russian Federation","45.8","","50.2","","56.3","","60.3","","64.5","","64.9","","64.9","","65.3","","65.8","","66.1","","66.3","","67.1","","67.2"," a"
"157","Rwanda","8.9","","8.5","","9.2","","16.6","","17.0","","16.7","","16.5","","19.7","","23.6","","24.1","","24.2","","24.4","","24.6"," a"
"89","Saint Lucia","53.1","","50.0","","58.4","","61.6","","64.5","","65.0","","65.4","","66.0","","66.5","","66.9","","67.6","","67.7","","67.8"," a"
"94","Saint Vincent and the Grenadines","54.0","","57.9","","62.5","","64.1","","64.8","","65.0","","65.2","","65.3","","65.5","","65.6","","65.7","","65.9","","66.0"," a"
"111","Samoa","37.1","","37.8","","39.1","","39.8","","70.6","","75.6","","79.9","","79.7","","79.9","","79.9","","80.1","","80.1","","80.1"," a"
"137","Sao Tome and Principe","48.1","","48.7","","51.1","","54.9","","56.9","","57.4","","57.6","","57.8","","57.4","","58.4","","58.1","","58.3","","58.5"," a"
"36","Saudi Arabia","66.5","","69.2","","74.0","","75.5","","74.6","","73.7","","72.8","","71.8","","71.7","","71.2","","70.5","","70.6","","70.7"," a"
"166","Senegal","38.3","","37.6","","38.4","","41.8","","46.8","","48.2","","49.5","","50.9","","52.4","","53.7","","53.9","","54.2","","54.4"," a"
"63","Serbia","46.2","","46.3","","47.4","","49.1","","52.1","","52.0","","52.6","","52.9","","55.5","","56.1","","57.0","","57.5","","57.7"," a"
"181","Sierra Leone","28.2","","27.2","","23.3","","25.7","","30.5","","31.6","","33.2","","35.0","","36.3","","34.8","","34.9","","35.2","","35.4"," a"
"9","Singapore","64.6","","68.8","","70.9","","76.4","","78.1","","79.2","","79.5","","80.1","","82.3","","82.7","","82.7","","82.8","","82.9"," a"
"36","Slovakia","48.9","","51.9","","55.8","","56.4","","59.7","","59.4","","59.2","","60.9","","61.1","","60.7","","60.6","","60.1","","60.3"," a"
"24","Slovenia","44.6","","46.4","","52.8","","53.8","","58.6","","59.7","","60.6","","60.5","","59.4","","60.9","","61.8","","61.2","","61.4"," a"
"153","Solomon Islands","24.3","","25.0","","25.8","","27.2","","27.8","","28.0","","28.4","","28.7","","28.9","","29.0","","29.2","","29.4","","29.6"," a"
"..","Somalia","19.5","","19.6","","19.9","","20.5","","21.0","","21.2","","21.1","","21.1","","21.0","","21.0","","21.1","","21.1","","21.1"," a"
"113","South Africa","60.3","","61.4","","62.8","","64.5","","70.7","","71.2","","71.7","","71.5","","71.9","","70.6","","71.1","","71.5","","71.6"," a"
"186","South Sudan","34.2","","34.0","","34.3","","34.6","","35.1","","34.7","","32.7","","33.4","","33.7","","35.1","","35.4","","35.2","","35.0"," a"
"25","Spain","58.0","","60.8","","62.5","","65.1","","72.8","","74.1","","75.1","","76.0","","76.3","","76.0","","76.2","","75.6","","75.8"," a"
"71","Sri Lanka","30.6","","35.6","","35.5","","39.5","","41.5","","42.2","","42.9","","44.1","","45.1","","45.1","","45.3","","45.5","","45.8"," a"
"168","Sudan","34.0","","34.7","","36.1","","37.5","","40.1","","40.1","","40.8","","41.1","","41.0","","41.4","","41.5","","41.7","","41.9"," a"
"98","Suriname","76.4","","70.5","","68.1","","67.5","","67.9","","67.9","","68.0","","68.1","","68.1","","68.1","","68.2","","68.2","","68.3"," a"
"8","Sweden","70.4","","71.0","","72.7","","75.6","","78.0","","78.1","","78.3","","78.8","","79.4","","79.7","","79.9","","80.0","","80.2"," a"
"2","Switzerland","66.5","","67.2","","70.2","","73.6","","74.1","","74.2","","74.9","","74.7","","75.1","","75.8","","76.1","","76.4","","76.6"," a"
"154","Syrian Arab Republic","46.8","","41.1","","41.0","","50.0","","54.6","","55.3","","55.7","","55.9","","55.9","","56.1","","56.2","","56.3","","56.4"," a"
"125","Tajikistan","25.0","","24.4","","25.3","","27.3","","31.2","","31.3","","31.5","","31.7","","31.7","","31.8","","31.9","","32.1","","32.2"," a"
"159","Tanzania (United Republic of)","14.6","","14.0","","14.6","","20.4","","23.8","","24.1","","24.5","","25.0","","25.7","","25.8","","25.9","","26.2","","26.6"," a"
"77","Thailand","24.2","","28.3","","32.2","","38.9","","41.1","","39.6","","38.0","","39.2","","43.1","","44.0","","45.2","","45.5","","45.8"," a"
"131","Timor-Leste","35.9","","36.3","","38.5","","38.1","","39.9","","39.8","","40.0","","39.9","","39.9","","41.5","","40.7","","40.5","","40.5"," a"
"167","Togo","43.8","","43.1","","45.4","","44.0","","44.0","","44.4","","44.6","","44.7","","45.0","","45.4","","45.6","","45.8","","46.0"," a"
"105","Tonga","35.1","","36.0","","36.9","","38.1","","38.6","","38.4","","38.6","","39.0","","39.3","","39.2","","39.4","","39.6","","39.8"," a"
"63","Trinidad and Tobago","59.5","","63.8","","64.7","","64.6","","66.5","","67.7","","67.7","","67.7","","68.3","","68.6","","69.4","","69.5","","69.5"," a"
"91","Tunisia","45.9","","47.0","","48.0","","49.1","","48.6","","49.9","","49.8","","51.3","","51.6","","51.6","","51.9","","52.0","","52.1"," a"
"59","Turkey","32.0","","34.3","","38.0","","47.4","","50.1","","49.4","","50.4","","50.7","","51.1","","52.4","","53.7","","54.1","","54.5"," a"
"108","Turkmenistan","39.1","","39.9","","40.8","","41.6","","42.3","","42.4","","42.6","","42.7","","42.9","","43.0","","43.2","","43.4","","43.5"," a"
"159","Uganda","20.0","","21.2","","22.6","","21.7","","21.7","","23.5","","25.9","","21.1","","21.3","","21.5","","21.5","","21.7","","21.9"," a"
"88","Ukraine","50.4","","50.8","","51.6","","53.1","","54.0","","54.0","","54.2","","55.2","","59.1","","60.1","","60.2","","60.3","","60.4"," a"
"35","United Arab Emirates","57.8","","58.4","","58.7","","67.5","","71.1","","71.4","","71.8","","72.1","","72.3","","72.5","","72.7","","72.8","","72.9"," a"
"15","United Kingdom","67.9","","70.5","","73.3","","76.4","","79.6","","79.6","","79.8","","80.1","","79.8","","80.2","","80.4","","80.6","","80.8"," a"
"15","United States","71.7","","72.2","","74.0","","76.3","","78.9","","78.8","","78.9","","78.7","","78.7","","78.7","","78.8","","78.8","","79.1"," a"
"57","Uruguay","66.0","","66.6","","67.3","","67.9","","67.0","","69.4","","70.3","","69.1","","69.9","","70.7","","71.7","","71.5","","71.6"," a"
"108","Uzbekistan","32.2","","32.6","","33.8","","34.5","","35.4","","35.6","","35.7","","35.8","","35.9","","36.0","","36.2","","36.2","","36.3"," a"
"141","Vanuatu","29.2","","29.0","","29.8","","30.9","","31.5","","31.7","","31.9","","31.9","","32.0","","31.4","","32.0","","32.1","","32.3"," a"
"96","Venezuela (Bolivarian Republic of)","61.3","","62.9","","66.6","","69.5","","70.6","","70.8","","71.0","","71.2","","71.4","","71.5","","71.6","","71.6","","71.7"," a"
"118","Viet Nam","19.1","","21.5","","22.3","","26.4","","29.6","","30.4","","31.4","","32.0","","32.2","","33.2","","33.4","","34.1","","34.4"," a"
"177","Yemen","33.4","","35.6","","44.4","","52.9","","55.0","","54.8","","55.4","","55.7","","56.3","","56.8","","54.6","","54.0","","53.9"," a"
"143","Zambia","20.6","","22.0","","22.5","","20.6","","27.0","","29.9","","33.9","","34.2","","34.5","","34.9","","35.0","","35.2","","35.4"," a"
