"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)"
"HDI Rank (2018)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"170","Afghanistan","..","","..","","5.3","","13.6","","21.8","","21.2","","..","","..","","..","","..","","22.5","","..","","..",""
"69","Albania","..","","..","","57.5","","60.1","","..","","..","","..","","..","","..","","..","","..","","..","","46.0",""
"82","Algeria","..","","56.9","","64.0","","..","","..","","..","","..","","57.1","","..","","..","","..","","..","","..",""
"149","Angola","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","13.7","","..","","..",""
"48","Argentina","..","","..","","..","","78.9","","..","","..","","55.4","","81.3","","..","","..","","..","","..","","..",""
"81","Armenia","..","","..","","60.5","","53.1","","54.9","","..","","..","","..","","..","","..","","57.1","","..","","..",""
"6","Australia","..","","66.7","","..","","..","","..","","..","","67.8","","..","","..","","..","","66.9","","..","","..",""
"20","Austria","..","","..","","..","","..","","..","","..","","..","","65.7","","..","","..","","..","","..","","..",""
"87","Azerbaijan","..","","..","","55.1","","..","","..","","54.9","","..","","..","","..","","..","","..","","..","","..",""
"45","Bahrain","..","","61.8","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"135","Bangladesh","..","","..","","54.3","","..","","..","","61.2","","..","","61.8","","62.3","","..","","..","","..","","..",""
"56","Barbados","..","","..","","..","","..","","..","","..","","59.2","","..","","..","","..","","..","","..","","..",""
"50","Belarus","..","","50.4","","..","","72.6","","..","","..","","63.1","","..","","..","","..","","..","","72.1","","..",""
"17","Belgium","..","","..","","..","","..","","70.4","","..","","..","","66.8","","..","","..","","..","","..","","..",""
"103","Belize","..","","..","","..","","..","","..","","55.2","","..","","..","","..","","..","","51.4","","..","","..",""
"163","Benin","..","","..","","..","","..","","..","","..","","12.9","","..","","17.9","","..","","..","","..","","15.5",""
"134","Bhutan","..","","..","","30.7","","..","","65.6","","..","","..","","..","","..","","..","","..","","..","","..",""
"114","Bolivia (Plurinational State of)","..","","..","","53.4","","..","","..","","..","","..","","..","","..","","..","","66.5","","..","","..",""
"75","Bosnia and Herzegovina","..","","..","","47.5","","..","","..","","..","","45.8","","..","","..","","..","","..","","..","","..",""
"94","Botswana","..","","..","","44.4","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"79","Brazil","..","","..","","..","","..","","..","","..","","..","","80.2","","..","","..","","..","","..","","..",""
"52","Bulgaria","..","","85.9","","..","","64.4","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"182","Burkina Faso","..","","..","","..","","..","","..","","16.2","","..","","..","","20.8","","..","","25.5","","25.4","","31.7",""
"185","Burundi","..","","..","","15.7","","9.1","","..","","21.9","","31.7","","..","","..","","..","","..","","28.5","","..",""
"126","Cabo Verde","..","","..","","..","","61.3","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"146","Cambodia","..","","12.6","","23.8","","..","","..","","50.5","","..","","..","","56.3","","..","","..","","..","","..",""
"150","Cameroon","..","","..","","25.6","","..","","..","","23.4","","..","","..","","34.4","","..","","..","","..","","..",""
"13","Canada","..","","74.7","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"188","Central African Republic","..","","14.8","","27.9","","..","","..","","15.2","","..","","..","","..","","..","","..","","..","","..",""
"187","Chad","..","","..","","7.9","","..","","4.8","","..","","..","","..","","..","","5.7","","..","","..","","..",""
"42","Chile","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","76.3","","..","","..",""
"85","China","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","84.5","","..",""
"79","Colombia","66.1","","72.2","","76.9","","78.2","","79.1","","..","","..","","..","","..","","..","","81.0","","..","","..",""
"156","Comoros","..","","..","","25.7","","..","","..","","..","","19.4","","..","","..","","..","","..","","..","","..",""
"138","Congo","..","","..","","..","","44.3","","..","","..","","44.7","","..","","..","","30.1","","..","","..","","..",""
"179","Congo (Democratic Republic of the)","..","","..","","..","","..","","17.7","","..","","..","","..","","20.4","","..","","..","","..","","..",""
