"Employment in agriculture (% of total employment)"
"HDI Rank (2018)","Country","1991","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"170","Afghanistan","57.7","","63.2","","69.1","","61.5","","48.8","","44.5","","38.9","","38.7","","38.7","","38.7","","38.8","","38.8","","38.6"," a"
"69","Albania","47.5","","47.1","","46.2","","45.3","","42.1","","45.4","","46.0","","44.2","","42.9","","41.4","","39.8","","38.2","","38.0"," a"
"82","Algeria","23.6","","22.8","","22.0","","18.7","","11.8","","10.8","","10.2","","9.7","","9.2","","8.7","","8.3","","9.4","","9.3"," a"
"149","Angola","39.8","","40.2","","38.7","","38.4","","48.7","","51.2","","50.9","","50.3","","49.8","","49.4","","49.4","","49.3","","49.1"," a"
"48","Argentina","0.3","","0.6","","0.7","","1.3","","1.3","","0.6","","0.6","","0.6","","0.6","","0.3","","0.1","","0.1","","0.1"," a"
"81","Armenia","40.4","","40.8","","39.5","","37.6","","38.6","","38.9","","37.3","","36.3","","34.8","","35.3","","33.6","","33.4","","33.3"," a"
"6","Australia","5.5","","4.9","","4.9","","3.6","","3.2","","2.8","","2.8","","2.6","","2.8","","2.6","","2.6","","2.6","","2.6"," a"
"20","Austria","7.4","","7.3","","6.1","","5.3","","5.2","","4.9","","4.7","","4.6","","4.8","","4.5","","4.4","","3.9","","3.9"," a"
"87","Azerbaijan","43.8","","43.2","","41.0","","39.3","","38.2","","37.9","","37.7","","37.1","","36.8","","36.4","","36.3","","36.4","","36.1"," a"
"60","Bahamas","5.3","","4.3","","4.1","","3.5","","2.9","","2.8","","2.8","","2.8","","2.7","","2.7","","2.7","","2.7","","2.6"," a"
"45","Bahrain","2.4","","2.0","","1.7","","1.4","","1.1","","1.1","","1.1","","1.1","","1.1","","1.1","","1.1","","1.1","","1.0"," a"
"135","Bangladesh","69.5","","66.0","","64.8","","51.3","","47.3","","46.6","","45.8","","45.0","","44.3","","43.4","","42.7","","40.6","","40.2"," a"
"56","Barbados","5.6","","5.4","","3.7","","3.3","","2.8","","3.3","","2.8","","2.7","","2.7","","2.9","","2.9","","2.8","","2.8"," a"
"50","Belarus","12.3","","11.9","","11.3","","10.7","","10.2","","10.1","","10.0","","9.9","","9.8","","9.7","","9.7","","10.7","","10.6"," a"
"17","Belgium","2.9","","2.7","","1.9","","2.0","","1.4","","1.3","","1.2","","1.4","","1.2","","1.2","","1.3","","1.2","","1.2"," a"
"103","Belize","24.2","","27.2","","26.1","","19.6","","18.3","","18.1","","17.8","","17.9","","16.9","","15.9","","15.1","","17.7","","17.6"," a"
"163","Benin","47.6","","45.7","","44.7","","44.5","","43.7","","43.6","","43.3","","42.6","","42.2","","42.2","","42.1","","41.8","","41.4"," a"
"134","Bhutan","68.9","","67.6","","65.4","","62.9","","59.6","","60.2","","58.3","","56.3","","56.7","","58.0","","57.6","","57.2","","56.8"," a"
"114","Bolivia (Plurinational State of)","41.1","","40.5","","38.9","","36.4","","30.0","","29.8","","27.8","","29.2","","30.9","","27.9","","29.2","","28.2","","28.1"," a"
"75","Bosnia and Herzegovina","19.2","","18.9","","19.0","","18.4","","17.7","","17.5","","17.4","","17.2","","17.1","","16.9","","16.8","","16.6","","16.5"," a"
"94","Botswana","16.6","","15.8","","20.0","","22.8","","24.9","","24.7","","24.3","","24.0","","23.9","","23.6","","23.4","","23.2","","23.0"," a"
"79","Brazil","22.4","","21.6","","20.0","","20.1","","16.1","","15.4","","11.5","","11.2","","10.4","","10.2","","10.2","","9.5","","9.4"," a"
"43","Brunei Darussalam","2.0","","1.6","","1.2","","0.9","","0.7","","0.7","","0.6","","0.6","","0.6","","0.7","","1.0","","1.4","","1.3"," a"
"52","Bulgaria","19.5","","16.7","","13.2","","8.9","","6.8","","6.8","","6.4","","6.7","","7.0","","6.9","","6.8","","7.0","","6.9"," a"
"182","Burkina Faso","88.7","","88.0","","79.9","","67.1","","48.0","","43.7","","39.2","","34.6","","30.4","","30.1","","29.7","","29.2","","28.7"," a"
"185","Burundi","91.3","","92.0","","92.1","","92.1","","91.7","","91.6","","91.6","","91.6","","91.4","","91.7","","91.8","","91.9","","92.0"," a"
"126","Cabo Verde","22.9","","20.4","","17.7","","15.9","","14.4","","14.2","","14.2","","14.1","","14.1","","14.0","","13.8","","13.6","","13.5"," a"
"146","Cambodia","75.7","","75.4","","73.7","","58.2","","40.6","","37.0","","33.3","","32.8","","32.2","","31.7","","31.1","","30.8","","30.4"," a"
"150","Cameroon","67.0","","67.4","","66.5","","61.9","","54.9","","53.1","","51.4","","49.5","","47.6","","47.1","","46.8","","46.6","","46.3"," a"
"13","Canada","3.5","","3.2","","2.5","","2.1","","1.8","","1.8","","1.8","","1.8","","1.7","","1.6","","1.9","","1.5","","1.5"," a"
"188","Central African Republic","69.1","","69.0","","70.1","","71.4","","70.1","","70.1","","69.8","","74.0","","73.8","","73.6","","73.3","","73.1","","72.8"," a"
"187","Chad","82.9","","83.4","","84.0","","81.9","","82.5","","81.7","","81.6","","81.2","","80.8","","80.9","","81.3","","81.7","","81.6"," a"
"42","Chile","19.1","","15.7","","14.4","","13.2","","10.6","","10.3","","10.0","","9.5","","9.4","","9.4","","9.5","","9.3","","9.2"," a"
"85","China","59.7","","52.2","","50.0","","44.8","","36.7","","34.8","","33.6","","31.4","","29.5","","28.6","","27.7","","27.0","","26.8"," a"
"79","Colombia","24.2","","23.3","","22.4","","20.7","","18.4","","17.8","","17.4","","16.6","","16.2","","16.0","","16.0","","16.5","","16.4"," a"
"156","Comoros","54.7","","55.2","","55.6","","55.7","","56.9","","56.9","","57.1","","57.2","","57.3","","57.2","","57.2","","57.1","","56.9"," a"
"138","Congo","39.3","","40.2","","41.4","","40.0","","39.0","","38.8","","38.3","","37.9","","37.3","","36.1","","35.9","","36.0","","35.8"," a"
"179","Congo (Democratic Republic of the)","66.1","","71.9","","72.8","","71.9","","71.4","","71.2","","70.7","","70.2","","69.7","","69.0","","68.9","","68.8","","68.7"," a"
"68","Costa Rica","17.0","","16.5","","15.8","","15.3","","11.4","","10.9","","10.3","","9.9","","11.2","","12.3","","12.2","","12.6","","12.5"," a"
"46","Croatia","20.6","","20.1","","16.4","","17.3","","14.3","","14.6","","12.3","","10.8","","9.5","","9.2","","7.6","","7.0","","6.9"," a"
"72","Cuba","24.9","","25.1","","27.1","","21.0","","18.6","","19.7","","19.3","","18.6","","18.9","","18.7","","18.6","","18.4","","18.3"," a"
"31","Cyprus","12.6","","10.8","","5.4","","4.7","","3.8","","3.8","","2.9","","3.1","","4.4","","4.0","","3.6","","2.5","","2.5"," a"
"26","Czechia","8.0","","6.6","","5.2","","4.0","","3.1","","3.0","","3.1","","3.0","","2.8","","2.9","","2.9","","2.8","","2.8"," a"
"165","Côte d'Ivoire","49.5","","48.5","","47.8","","47.0","","46.1","","46.7","","45.6","","45.2","","47.3","","48.5","","48.9","","48.4","","48.0"," a"
"11","Denmark","5.2","","4.4","","3.7","","3.2","","2.4","","2.4","","2.6","","2.5","","2.5","","2.5","","2.5","","2.2","","2.2"," a"
"171","Djibouti","56.6","","56.3","","56.3","","55.1","","53.3","","52.9","","52.6","","52.3","","52.0","","51.4","","50.9","","50.4","","49.9"," a"
"89","Dominican Republic","20.5","","20.1","","15.6","","13.7","","12.4","","12.0","","11.4","","11.1","","11.3","","9.7","","8.9","","9.6","","9.5"," a"
"85","Ecuador","31.7","","30.9","","29.9","","30.4","","27.9","","27.9","","28.0","","26.7","","25.3","","26.2","","26.9","","27.7","","27.5"," a"
"116","Egypt","38.6","","34.0","","29.6","","30.9","","28.3","","29.2","","27.1","","28.0","","27.6","","25.8","","25.6","","25.0","","24.9"," a"
