"Youth not in school or employment (% ages 15-24)"
"13","Canada","12.8","","14.1","","13.6","","13.8","","13.5","","13.9","","13.8","","13.5","","12.6","","12.8",""
"42","Chile","..","","19.2","","19.2","","17.9","","18.3","","18.6","","19.2","","17.1","","16.5","","15.9",""
"79","Colombia","24.3","","23.6","","23.4","","22.5","","22.1","","21.4","","20.9","","21.0","","21.8","","22.9",""
"138","Congo","26.5","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"179","Congo (Democratic Republic of the)","18.4","","..","","..","","21.4","","..","","..","","..","","..","","..","","..",""
"68","Costa Rica","..","","19.1","","21.4","","17.8","","18.2","","18.6","","18.9","","20.7","","20.1","","19.0",""
"46","Croatia","16.7","","15.7","","16.2","","16.6","","19.6","","19.3","","18.1","","16.9","","15.3","","13.6",""
"31","Cyprus","19.5","","11.7","","14.6","","16.0","","18.7","","17.0","","15.3","","16.0","","16.1","","13.2",""
"26","Czechia","13.3","","8.8","","8.3","","8.9","","9.1","","8.1","","7.5","","7.0","","6.3","","5.6",""
"165","Côte d'Ivoire","..","","..","","..","","12.7","","10.2","","..","","..","","36.0","","..","","..",""
"11","Denmark","4.3","","6.0","","6.3","","6.6","","6.0","","5.8","","6.2","","5.8","","7.0","","6.8",""
"89","Dominican Republic","20.4","","20.8","","19.9","","20.2","","20.8","","19.5","","25.2","","25.4","","24.3","","..",""
"85","Ecuador","17.5","","15.7","","16.4","","16.6","","17.4","","20.2","","19.8","","18.4","","17.6","","17.7",""
"116","Egypt","..","","33.1","","32.1","","31.6","","28.4","","..","","27.6","","27.6","","26.9","","..",""
"124","El Salvador","..","","27.2","","25.9","","26.0","","25.4","","28.5","","28.5","","28.2","","28.4","","..",""
"30","Estonia","10.9","","14.0","","11.6","","12.2","","11.3","","11.7","","10.8","","9.1","","9.4","","9.8",""
"138","Eswatini (Kingdom of)","..","","..","","..","","..","","..","","..","","..","","35.5","","..","","..",""
"173","Ethiopia","..","","..","","..","","..","","10.5","","..","","..","","..","","..","","..",""
"98","Fiji","20.6","","..","","18.4","","..","","..","","19.1","","..","","20.1","","..","","..",""
"12","Finland","8.1","","9.0","","8.4","","8.6","","9.3","","10.2","","10.6","","9.9","","9.4","","8.5",""
"26","France","11.2","","12.7","","12.3","","12.5","","11.2","","11.2","","11.9","","11.8","","11.5","","11.1",""
"174","Gambia","..","","..","","..","","34.0","","..","","..","","..","","..","","..","","..",""
"70","Georgia","..","","..","","..","","32.6","","30.9","","28.8","","27.4","","26.8","","24.8","","..",""
"4","Germany","11.3","","8.3","","7.5","","7.1","","6.3","","6.4","","6.2","","6.7","","6.3","","5.9",""
"142","Ghana","..","","..","","..","","..","","11.1","","..","","25.5","","..","","30.5","","..",""
"32","Greece","20.8","","14.8","","17.4","","20.2","","20.4","","19.1","","17.2","","15.8","","15.3","","14.1",""
"126","Guatemala","..","","24.4","","24.8","","22.5","","26.9","","26.4","","26.4","","27.3","","27.3","","..",""
"123","Guyana","..","","..","","..","","..","","..","","..","","..","","..","","35.2","","..",""
"169","Haiti","..","","..","","..","","18.2","","..","","..","","..","","..","","..","","..",""
"132","Honduras","27.0","","26.2","","27.5","","28.7","","26.8","","28.7","","27.0","","27.8","","27.7","","..",""
"4","Hong Kong, China (SAR)","..","","7.0","","6.2","","6.1","","6.7","","6.6","","6.6","","6.1","","..","","..",""
"43","Hungary","18.8","","12.6","","13.2","","14.8","","15.5","","13.6","","11.6","","11.1","","11.0","","10.7",""
"6","Iceland","4.7","","7.3","","6.7","","5.9","","5.5","","5.7","","4.5","","4.1","","3.9","","4.9",""
"129","India","30.4","","27.9","","..","","27.5","","..","","..","","..","","..","","..","","..",""
"111","Indonesia","31.9","","26.6","","25.9","","22.9","","22.9","","22.4","","22.9","","22.5","","21.4","","..",""
"65","Iran (Islamic Republic of)","..","","34.4","","..","","..","","..","","..","","..","","..","","..","","..",""
"120","Iraq","..","","..","","..","","40.6","","..","","..","","..","","..","","..","","..",""
"3","Ireland","15.1","","19.4","","19.1","","19.2","","16.4","","15.2","","14.3","","12.6","","10.9","","10.1",""
"22","Israel","..","","30.4","","31.6","","16.7","","15.7","","15.6","","15.5","","14.9","","14.8","","..",""
"29","Italy","17.1","","19.0","","19.6","","20.9","","22.1","","22.0","","21.3","","19.8","","20.0","","19.2",""
"19","Japan","..","","4.3","","..","","4.2","","3.9","","3.7","","3.6","","3.5","","3.3","","..",""
"50","Kazakhstan","12.8","","8.2","","7.8","","8.0","","8.0","","8.8","","8.5","","9.5","","..","","..",""
"132","Kiribati","..","","..","","..","","..","","..","","..","","46.9","","..","","..","","..",""
"122","Kyrgyzstan","..","","18.5","","60.5","","62.5","","21.2","","20.7","","21.4","","20.4","","21.0","","..",""
"140","Lao People's Democratic Republic","..","","5.1","","..","","..","","..","","..","","..","","..","","42.1","","..",""
"39","Latvia","10.9","","17.8","","16.0","","14.9","","13.0","","12.0","","10.5","","11.2","","10.3","","7.8",""
"176","Liberia","..","","24.3","","..","","11.1","","..","","17.4","","15.1","","13.2","","..","","..",""
"34","Lithuania","8.8","","13.2","","11.8","","11.2","","11.1","","9.9","","9.2","","9.4","","9.2","","8.0",""
"21","Luxembourg","5.5","","5.1","","4.7","","5.9","","5.0","","6.3","","6.2","","5.4","","5.9","","5.3",""
"162","Madagascar","..","","..","","..","","3.8","","..","","..","","6.8","","..","","..","","..",""
"172","Malawi","10.3","","..","","15.3","","15.3","","..","","..","","..","","..","","32.9","","..",""
"61","Malaysia","..","","..","","14.4","","13.9","","13.7","","12.8","","..","","11.7","","..","","..",""
"104","Maldives","..","","..","","..","","..","","..","","20.5","","..","","23.5","","..","","..",""
"184","Mali","..","","13.5","","..","","..","","..","","21.3","","24.9","","34.0","","..","","..",""
"28","Malta","11.9","","9.5","","10.2","","10.8","","9.9","","10.3","","10.5","","8.8","","8.6","","7.3",""
"161","Mauritania","..","","..","","..","","39.5","","..","","..","","..","","..","","..","","..",""
"66","Mauritius","28.5","","21.5","","21.5","","21.6","","21.2","","20.9","","20.1","","20.3","","19.9","","..",""
"76","Mexico","21.5","","22.2","","21.8","","21.1","","20.5","","20.3","","19.8","","19.6","","18.7","","18.4",""
"135","Micronesia (Federated States of)","..","","..","","..","","..","","..","","23.7","","..","","..","","..","","..",""
"107","Moldova (Republic of)","..","","28.2","","29.2","","29.3","","28.6","","30.9","","27.8","","..","","..","","..",""
"92","Mongolia","..","","17.6","","16.5","","17.6","","18.4","","17.4","","16.8","","20.4","","19.8","","..",""
"52","Montenegro","..","","..","","18.3","","17.8","","18.5","","17.7","","19.1","","18.4","","16.7","","16.2",""
"145","Myanmar","..","","..","","..","","..","","..","","..","","18.6","","..","","17.4","","..",""
"130","Namibia","..","","..","","..","","31.1","","32.0","","30.5","","..","","33.4","","..","","31.8",""
"..","Nauru","..","","..","","..","","..","","36.4","","..","","..","","..","","..","","..",""
"147","Nepal","..","","..","","..","","..","","..","","..","","..","","..","","35.4","","..",""
"10","Netherlands","6.4","","4.8","","4.3","","4.8","","5.7","","5.5","","4.7","","4.6","","4.0","","4.2",""
"14","New Zealand","11.1","","13.4","","13.2","","13.6","","11.9","","11.4","","11.3","","12.0","","11.8","","11.9",""
"126","Nicaragua","..","","..","","..","","15.0","","..","","1.4","","..","","..","","..","","..",""
"189","Niger","..","","..","","20.0","","..","","..","","25.2","","..","","..","","..","","..",""
"158","Nigeria","..","","..","","1.2","","..","","20.4","","..","","..","","21.4","","..","","..",""
"82","North Macedonia","..","","25.5","","25.2","","24.8","","24.2","","25.1","","24.7","","24.3","","24.9","","24.1",""
"1","Norway","11.3","","4.9","","5.0","","5.2","","5.6","","5.5","","5.0","","5.4","","4.6","","4.8",""
"152","Pakistan","..","","31.1","","32.0","","..","","31.0","","30.9","","30.4","","..","","..","","31.0",""
"55","Palau","..","","..","","..","","..","","..","","12.9","","..","","..","","..","","..",""
"119","Palestine, State of","29.8","","29.3","","27.4","","30.0","","31.4","","32.2","","32.2","","32.4","","33.2","","33.5",""
"67","Panama","..","","20.9","","21.0","","17.6","","17.0","","18.8","","18.4","","17.1","","17.2","","..",""
"155","Papua New Guinea","..","","27.7","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Paraguay","18.9","","18.8","","16.4","","15.3","","14.3","","16.4","","16.8","","18.1","","18.1","","..",""
"82","Peru","23.1","","15.4","","16.1","","15.4","","16.6","","16.8","","18.4","","16.9","","17.7","","..",""
"106","Philippines","..","","25.3","","24.4","","24.8","","24.3","","23.4","","..","","22.2","","21.7","","..",""
"32","Poland","13.9","","10.8","","11.5","","11.8","","12.2","","12.0","","11.0","","10.5","","9.5","","8.7",""
"40","Portugal","11.1","","11.4","","12.6","","13.9","","14.1","","12.3","","11.3","","10.6","","9.3","","8.4",""
"41","Qatar","..","","..","","..","","..","","..","","..","","..","","1.3","","2.3","","..",""
"52","Romania","16.8","","16.6","","17.5","","16.8","","17.0","","17.0","","18.1","","17.4","","15.2","","14.5",""
"49","Russian Federation","..","","14.2","","12.7","","12.0","","11.8","","12.0","","12.0","","12.4","","..","","..",""
"157","Rwanda","..","","..","","..","","..","","..","","4.7","","..","","..","","30.8","","..",""
"111","Samoa","..","","..","","..","","38.9","","..","","..","","..","","..","","37.9","","..",""
"36","Saudi Arabia","..","","..","","20.6","","18.8","","18.4","","18.3","","16.1","","..","","..","","..",""
"166","Senegal","..","","..","","..","","..","","..","","..","","36.2","","..","","..","","..",""
"63","Serbia","..","","21.2","","21.6","","21.6","","19.8","","21.0","","20.4","","18.1","","17.6","","17.0",""
"181","Sierra Leone","..","","..","","..","","..","","..","","10.1","","..","","..","","..","","..",""
"9","Singapore","..","","7.6","","6.0","","6.4","","4.9","","4.4","","..","","4.0","","4.3","","..",""
"36","Slovakia","15.8","","14.1","","13.8","","13.8","","13.7","","12.8","","13.7","","12.3","","12.1","","10.2",""
"24","Slovenia","8.9","","7.1","","7.1","","9.3","","9.2","","9.4","","9.5","","8.0","","6.5","","6.6",""
"153","Solomon Islands","..","","..","","..","","..","","2.3","","..","","..","","..","","..","","..",""
"113","South Africa","34.3","","..","","..","","32.2","","32.0","","31.3","","30.5","","31.2","","31.0","","31.6",""
"25","Spain","13.0","","17.8","","18.3","","18.6","","18.6","","17.1","","15.6","","14.6","","13.3","","12.4",""
"71","Sri Lanka","..","","26.7","","26.5","","..","","27.5","","28.8","","26.6","","27.1","","..","","..",""
"168","Sudan","..","","..","","32.8","","..","","..","","..","","..","","..","","..","","..",""
"8","Sweden","14.2","","7.7","","7.5","","7.8","","7.4","","7.2","","6.7","","6.5","","6.2","","6.1",""
"2","Switzerland","7.2","","6.8","","6.8","","6.8","","7.3","","7.4","","7.4","","7.0","","6.5","","6.0",""
"159","Tanzania (United Republic of)","9.0","","..","","..","","..","","..","","14.9","","..","","..","","..","","..",""
"77","Thailand","..","","12.5","","12.6","","12.8","","14.2","","13.3","","13.6","","15.0","","..","","..",""
"131","Timor-Leste","..","","19.0","","..","","..","","24.3","","..","","..","","20.9","","..","","..",""
"167","Togo","..","","..","","9.4","","..","","..","","16.3","","9.8","","..","","..","","..",""
"63","Trinidad and Tobago","..","","..","","..","","..","","52.0","","..","","..","","..","","..","","..",""
"91","Tunisia","..","","25.2","","..","","..","","..","","..","","..","","..","","..","","..",""
"59","Turkey","..","","32.3","","29.6","","28.7","","25.5","","24.8","","23.9","","23.9","","24.2","","24.4",""
"..","Tuvalu","..","","..","","..","","..","","..","","..","","..","","29.0","","..","","..",""
"159","Uganda","8.1","","..","","..","","14.5","","5.9","","..","","..","","..","","33.5","","..",""
"88","Ukraine","..","","..","","..","","..","","..","","20.0","","17.6","","18.3","","16.5","","..",""
"35","United Arab Emirates","..","","..","","..","","..","","..","","..","","..","","..","","11.3","","..",""
"15","United Kingdom","8.4","","13.6","","14.3","","13.9","","13.2","","11.9","","11.1","","10.9","","10.3","","10.4",""
"15","United States","16.8","","19.9","","18.9","","18.8","","18.2","","16.8","","15.5","","15.0","","13.8","","13.7",""
"57","Uruguay","19.3","","18.1","","17.2","","17.7","","18.0","","18.1","","18.7","","18.7","","17.9","","17.9",""
"96","Venezuela (Bolivarian Republic of)","13.4","","18.8","","18.9","","19.6","","..","","..","","..","","..","","..","","..",""
"118","Viet Nam","..","","..","","..","","9.4","","10.0","","9.7","","..","","..","","..","","..",""
"177","Yemen","..","","..","","..","","..","","..","","44.8","","..","","..","","..","","..",""
"143","Zambia","..","","..","","..","","..","","..","","..","","..","","..","","43.5","","..",""
"150","Zimbabwe","..","","..","","17.2","","..","","..","","48.5","","..","","..","","..","","..",""
"36","Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"74","Antigua and Barbuda","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"87","Azerbaijan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"182","Burkina Faso","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"45","Bahrain","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"60","Bahamas","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"50","Belarus","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"56","Barbados","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"134","Bhutan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"94","Botswana","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"188","Central African Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"85","China","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"156","Comoros","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"72","Cuba","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"171","Djibouti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Dominica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"182","Eritrea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"115","Gabon","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"174","Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"178","Guinea-Bissau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"144","Equatorial Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"78","Grenada","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"96","Jamaica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"102","Jordan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"147","Kenya","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"73","Saint Kitts and Nevis","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"22","Korea (Republic of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"57","Kuwait","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"93","Lebanon","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"110","Libya","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"89","Saint Lucia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"18","Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"164","Lesotho","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"121","Morocco","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"117","Marshall Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"180","Mozambique","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"47","Oman","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"186","South Sudan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"137","Sao Tome and Principe","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Suriname","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"62","Seychelles","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"154","Syrian Arab Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"187","Chad","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"125","Tajikistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"108","Turkmenistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"105","Tonga","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"108","Uzbekistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"94","Saint Vincent and the Grenadines","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"141","Vanuatu","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","..","","15.8","","16.1","","15.1","","14.7","","14.2","","13.4","","12.9","","12.8","","..",""
" ","High human development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Medium human development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Low human development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Developing Countries","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Regions"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","East Asia and the Pacific","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Europe and Central Asia","..","","..","","..","","..","","..","","22.4","","21.4","","21.2","","..","","..",""
" ","Latin America and the Caribbean","..","","..","","20.1","","19.8","","20.2","","20.0","","..","","..","","..","","..",""
" ","South Asia","..","","28.7","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Sub-Saharan Africa","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Least Developed Countries","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Small Island Developing States","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Organization for Economic Co-operation and Development","15.2","","16.9","","17.4","","16.2","","15.7","","15.0","","14.3","","14.0","","13.4","","14.1",""
" ","World","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
""
