"Antenatal care coverage, at least one visit (%)"
"HDI Rank (2018)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"170","Afghanistan","..","","..","","..","","..","","59.6","","47.9","","51.2","","..","","63.2","","58.6","","..","","..",""
"69","Albania","..","","..","","95.3","","97.1","","..","","..","","..","","..","","..","","..","","..","","..",""
"82","Algeria","..","","..","","79.0","","..","","..","","..","","..","","92.7","","..","","..","","..","","..",""
"149","Angola","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","81.6","","..",""
"74","Antigua and Barbuda","..","","..","","99.9","","99.9","","..","","..","","..","","..","","..","","..","","..","","..",""
"48","Argentina","..","","..","","..","","99.2","","..","","..","","98.1","","..","","..","","..","","..","","..",""
"81","Armenia","..","","..","","92.4","","93.0","","99.1","","..","","..","","..","","..","","..","","99.6","","..",""
"87","Azerbaijan","..","","..","","66.0","","..","","..","","91.7","","..","","..","","..","","..","","..","","..",""
"45","Bahrain","..","","97.1","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"135","Bangladesh","..","","..","","39.7","","..","","52.8","","54.6","","..","","58.7","","63.9","","..","","..","","..",""
"56","Barbados","100.0","","..","","..","","100.0","","..","","..","","93.4","","..","","..","","..","","..","","..",""
"50","Belarus","..","","..","","..","","99.4","","..","","..","","99.7","","..","","..","","..","","..","","..",""
"103","Belize","..","","..","","..","","..","","..","","96.2","","..","","..","","..","","..","","97.2","","..",""
"163","Benin","..","","..","","..","","..","","..","","..","","83.5","","..","","82.8","","..","","..","","..",""
"134","Bhutan","..","","..","","51.0","","..","","97.3","","..","","97.9","","..","","..","","..","","..","","..",""
"114","Bolivia (Plurinational State of)","..","","..","","82.6","","..","","..","","..","","90.1","","..","","..","","..","","..","","..",""
"75","Bosnia and Herzegovina","..","","..","","99.2","","..","","..","","..","","87.0","","..","","..","","..","","..","","..",""
"94","Botswana","..","","..","","96.8","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"79","Brazil","..","","..","","..","","97.4","","..","","..","","..","","..","","..","","97.2","","..","","..",""
"182","Burkina Faso","..","","..","","..","","..","","94.3","","..","","..","","..","","..","","92.8","","..","","..",""
"185","Burundi","..","","..","","78.0","","92.4","","98.9","","..","","96.0","","..","","..","","..","","..","","99.2",""
"126","Cabo Verde","..","","..","","..","","97.6","","..","","..","","..","","..","","..","","..","","..","","..",""
"146","Cambodia","..","","..","","37.7","","69.3","","89.1","","..","","..","","..","","95.3","","..","","..","","..",""
"150","Cameroon","..","","..","","75.3","","..","","..","","84.7","","..","","..","","82.8","","..","","..","","..",""
"188","Central African Republic","..","","66.9","","62.0","","..","","68.2","","..","","..","","..","","..","","..","","..","","..",""
"187","Chad","..","","..","","41.6","","..","","53.2","","..","","..","","..","","..","","54.7","","..","","..",""
"85","China","..","","78.7","","89.4","","89.8","","94.1","","93.7","","95.0","","95.6","","96.2","","96.5","","..","","..",""
"79","Colombia","82.0","","82.6","","90.8","","93.5","","97.0","","..","","..","","..","","..","","97.2","","..","","..",""
"156","Comoros","..","","..","","74.3","","..","","..","","..","","92.1","","..","","..","","..","","..","","..",""
"138","Congo","..","","..","","..","","85.8","","..","","..","","92.6","","..","","..","","93.5","","..","","..",""
"179","Congo (Democratic Republic of the)","..","","..","","..","","..","","87.3","","..","","..","","..","","88.4","","..","","..","","..",""
"68","Costa Rica","..","","..","","..","","..","","..","","98.1","","..","","..","","..","","..","","..","","..",""
"72","Cuba","..","","..","","100.0","","100.0","","100.0","","100.0","","100.0","","..","","98.5","","..","","..","","..",""
"165","Côte d'Ivoire","..","","..","","87.6","","87.3","","..","","..","","90.6","","..","","..","","..","","93.2","","..",""
"171","Djibouti","..","","..","","..","","..","","..","","..","","87.7","","..","","..","","..","","..","","..",""
"98","Dominica","90.0","","..","","..","","100.0","","..","","..","","..","","..","","..","","..","","..","","..",""
"89","Dominican Republic","..","","..","","97.8","","..","","..","","..","","..","","99.3","","98.0","","..","","..","","..",""
"116","Egypt","..","","39.1","","52.9","","69.6","","..","","..","","..","","..","","90.3","","..","","..","","..",""
"124","El Salvador","..","","..","","..","","..","","..","","..","","..","","..","","96.0","","..","","..","","..",""
"144","Equatorial Guinea","..","","..","","86.1","","..","","..","","91.3","","..","","..","","..","","..","","..","","..",""
"182","Eritrea","..","","48.9","","..","","..","","88.5","","..","","..","","..","","..","","..","","..","","..",""
"138","Eswatini (Kingdom of)","..","","..","","86.6","","..","","96.8","","..","","..","","..","","98.5","","..","","..","","..",""
"173","Ethiopia","..","","..","","26.7","","27.6","","..","","33.9","","..","","..","","41.2","","..","","62.4","","..",""
"115","Gabon","..","","..","","94.4","","..","","..","","..","","94.7","","..","","..","","..","","..","","..",""
"174","Gambia","..","","..","","90.7","","..","","98.1","","..","","..","","86.2","","..","","..","","..","","..",""
"70","Georgia","..","","..","","..","","96.3","","97.6","","..","","..","","..","","..","","..","","..","","..",""
"142","Ghana","..","","..","","..","","..","","..","","96.4","","..","","..","","90.5","","..","","..","","..",""
"78","Grenada","100.0","","..","","..","","100.0","","..","","..","","..","","..","","..","","..","","..","","..",""
"126","Guatemala","..","","52.5","","..","","..","","..","","..","","..","","..","","..","","91.3","","..","","..",""
"174","Guinea","..","","..","","..","","82.2","","..","","..","","85.2","","..","","..","","..","","84.3","","..",""
"178","Guinea-Bissau","..","","..","","62.1","","..","","92.6","","..","","..","","..","","92.4","","..","","..","","..",""
"123","Guyana","..","","..","","80.9","","..","","..","","..","","..","","..","","90.7","","..","","..","","..",""
"169","Haiti","..","","67.7","","78.8","","..","","..","","..","","90.3","","..","","..","","..","","..","","91.0",""
"132","Honduras","..","","..","","..","","..","","..","","..","","96.6","","..","","..","","..","","..","","..",""
"129","India","..","","..","","61.8","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"111","Indonesia","..","","..","","..","","..","","92.7","","..","","95.7","","95.4","","..","","..","","..","","..",""
"65","Iran (Islamic Republic of)","..","","..","","..","","98.3","","96.9","","..","","..","","..","","..","","..","","..","","..",""
"120","Iraq","..","","..","","76.7","","..","","..","","77.7","","..","","..","","..","","..","","..","","..",""
"96","Jamaica","..","","..","","..","","90.5","","..","","97.7","","..","","..","","..","","..","","..","","..",""
"102","Jordan","80.2","","..","","..","","..","","..","","..","","99.1","","..","","..","","..","","..","","..",""
"50","Kazakhstan","..","","92.5","","..","","..","","..","","99.2","","..","","..","","..","","99.3","","..","","..",""
"147","Kenya","..","","..","","76.2","","..","","85.8","","..","","..","","..","","95.5","","93.7","","..","","..",""
"..","Korea (Democratic People's Rep. of)","..","","..","","97.1","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"122","Kyrgyzstan","..","","..","","..","","..","","..","","..","","97.0","","..","","98.4","","..","","..","","..",""
